3000 7994
304 1645 1
304 1646 1
304 1647 1
304 1648 1
304 1649 1
304 1650 1
304 1653 1
304 1655 1
304 1656 1
304 1657 1
304 1658 1
304 1661 1
304 1662 1
304 1663 1
304 1664 1
304 1666 1
304 1667 1
304 1668 1
304 1669 1
304 1670 1
304 1671 1
304 1672 1
304 1673 1
304 1675 1
304 1677 1
304 1678 1
304 1679 1
304 1680 1
304 1684 1
304 1685 1
304 1687 1
304 1688 1
304 1689 1
304 1690 1
304 1694 1
304 1695 1
304 1696 1
304 1697 1
304 1698 1
304 1700 1
304 1701 1
304 1702 1
304 1704 1
304 1705 1
304 1708 1
304 1710 1
304 1711 1
304 1712 1
304 1714 1
304 1715 1
304 1717 1
304 1718 1
304 1719 1
304 1722 1
304 1723 1
304 1725 1
304 1727 1
304 1728 1
304 1730 1
304 1731 1
304 1733 1
304 1734 1
304 1737 1
304 1739 1
304 1741 1
304 1743 1
304 1744 1
304 1745 1
304 1748 1
304 1749 1
304 1752 1
304 1757 1
304 1758 1
304 1760 1
304 1761 1
304 1762 1
304 1765 1
304 1766 1
304 1767 1
304 1768 1
304 1770 1
304 1772 1
304 1773 1
304 1774 1
304 1775 1
304 1776 1
304 1777 1
304 1778 1
304 1779 1
304 1783 1
304 1785 1
304 1788 1
304 1791 1
304 1792 1
304 1793 1
304 1794 1
304 1797 1
304 1798 1
304 1799 1
304 1801 1
304 1803 1
304 1804 1
304 1805 1
304 1806 1
304 1807 1
304 1809 1
304 1812 1
304 1813 1
304 1814 1
304 1817 1
304 1818 1
304 1819 1
304 1821 1
304 1822 1
304 1824 1
304 1825 1
304 1826 1
304 1829 1
304 1830 1
304 1831 1
304 1833 1
304 1834 1
304 1835 1
304 1836 1
304 1837 1
304 1838 1
304 1839 1
304 1841 1
304 1842 1
304 1843 1
304 1845 1
304 1846 1
304 1848 1
304 1851 1
304 1853 1
304 1854 1
304 1855 1
304 1857 1
304 1858 1
304 1860 1
304 1862 1
304 1863 1
304 1865 1
304 1866 1
304 1867 1
304 1868 1
304 1869 1
304 1870 1
304 1871 1
304 1872 1
304 1874 1
304 1875 1
304 1876 1
304 1878 1
304 1879 1
304 1881 1
304 1882 1
304 1884 1
304 1885 1
304 1886 1
304 1887 1
304 1888 1
304 1889 1
304 1892 1
304 1894 1
304 1895 1
304 1896 1
304 1897 1
304 1898 1
304 1900 1
304 1903 1
304 1905 1
304 1906 1
304 1907 1
304 1908 1
304 1910 1
304 1911 1
304 1913 1
304 1915 1
304 1917 1
304 1918 1
304 1919 1
304 1924 1
304 1925 1
304 1926 1
304 1927 1
304 1928 1
304 1929 1
304 1930 1
304 1931 1
304 1932 1
304 1936 1
304 1938 1
304 1939 1
304 1941 1
304 1942 1
304 1943 1
304 1944 1
304 1945 1
304 1948 1
304 1949 1
304 1950 1
304 1951 1
304 1953 1
304 1955 1
304 1956 1
304 1961 1
304 1962 1
304 1963 1
304 1964 1
304 1966 1
304 1968 1
304 1969 1
304 1970 1
304 1972 1
304 1973 1
304 1974 1
304 1975 1
304 1979 1
304 1980 1
304 1981 1
304 1982 1
304 1986 1
304 1987 1
304 1988 1
304 1989 1
304 1990 1
304 1991 1
304 1992 1
304 1993 1
304 1995 1
304 1996 1
304 1997 1
304 2002 1
304 2003 1
304 2004 1
304 2005 1
304 2006 1
304 2007 1
304 2008 1
304 2009 1
304 2010 1
304 2011 1
304 2013 1
304 2014 1
304 2017 1
304 2018 1
304 2019 1
304 2020 1
304 2021 1
304 2023 1
304 2024 1
304 2025 1
304 2026 1
304 2028 1
304 2029 1
304 2030 1
304 2031 1
304 2036 1
304 2037 1
304 2038 1
304 2039 1
304 2042 1
304 2045 1
304 2047 1
304 2048 1
304 2049 1
304 2051 1
304 2052 1
304 2054 1
304 2055 1
304 2056 1
304 2057 1
304 2059 1
304 2060 1
304 2061 1
304 2063 1
304 2065 1
304 2067 1
304 2068 1
304 2069 1
304 2070 1
304 2071 1
304 2072 1
304 2073 1
304 2074 1
304 2075 1
304 2076 1
304 2077 1
304 2078 1
304 2080 1
304 2082 1
304 2083 1
304 2085 1
304 2086 1
304 2088 1
304 2089 1
304 2090 1
304 2092 1
304 2093 1
304 2095 1
304 2096 1
304 2098 1
304 2099 1
304 2101 1
304 2102 1
304 2103 1
304 2104 1
304 2105 1
304 2106 1
304 2107 1
304 2108 1
304 2109 1
304 2110 1
304 2113 1
304 2114 1
304 2118 1
304 2120 1
304 2124 1
304 2125 1
304 2127 1
304 2128 1
304 2131 1
304 2132 1
304 2133 1
304 2134 1
304 2135 1
304 2137 1
304 2138 1
304 2139 1
304 2140 1
304 2141 1
304 2142 1
304 2143 1
304 2144 1
304 2146 1
304 2147 1
304 2148 1
304 2149 1
304 2151 1
304 2152 1
304 2153 1
304 2155 1
304 2156 1
304 2157 1
304 2158 1
304 2159 1
304 2160 1
304 2161 1
304 2162 1
304 2166 1
304 2167 1
304 2169 1
304 2171 1
304 2172 1
304 2173 1
304 2174 1
304 2175 1
304 2176 1
304 2179 1
304 2181 1
304 2182 1
304 2183 1
304 2185 1
304 2187 1
304 2189 1
304 2190 1
304 2191 1
304 2192 1
304 2193 1
304 2194 1
304 2196 1
304 2197 1
304 2199 1
304 2201 1
304 2202 1
304 2203 1
304 2204 1
304 2205 1
304 2206 1
304 2208 1
304 2210 1
304 2211 1
304 2212 1
304 2213 1
304 2215 1
304 2216 1
304 2217 1
304 2218 1
304 2222 1
304 2223 1
304 2224 1
304 2225 1
304 2226 1
304 2227 1
304 2229 1
304 2230 1
304 2231 1
304 2234 1
304 2236 1
304 2237 1
304 2238 1
304 2239 1
304 2240 1
304 2244 1
304 2245 1
304 2247 1
304 2248 1
304 2249 1
304 2252 1
304 2254 1
304 2255 1
304 2256 1
304 2257 1
304 2258 1
304 2260 1
304 2261 1
304 2262 1
304 2264 1
304 2265 1
304 2266 1
304 2269 1
304 2271 1
304 2272 1
304 2273 1
304 2274 1
304 2275 1
304 2278 1
304 2279 1
304 2280 1
304 2281 1
304 2282 1
304 2283 1
304 2284 1
304 2286 1
304 2289 1
304 2291 1
304 2292 1
304 2293 1
304 2295 1
304 2297 1
304 2299 1
304 2301 1
304 2302 1
304 2303 1
304 2305 1
304 2306 1
304 2307 1
304 2308 1
304 2309 1
304 2310 1
304 2311 1
304 2312 1
304 2313 1
304 2314 1
304 2315 1
304 2318 1
304 2319 1
304 2323 1
304 2324 1
304 2325 1
304 2326 1
304 2327 1
304 2328 1
304 2331 1
304 2332 1
304 2334 1
304 2335 1
304 2337 1
304 2340 1
304 2341 1
304 2343 1
304 2344 1
304 2345 1
304 2347 1
304 2348 1
304 2349 1
304 2351 1
304 2352 1
304 2353 1
304 2355 1
304 2357 1
304 2361 1
304 2363 1
304 2364 1
304 2366 1
304 2367 1
304 2370 1
304 2372 1
304 2373 1
304 2375 1
304 2377 1
304 2379 1
304 2380 1
304 2381 1
304 2382 1
304 2384 1
304 2385 1
304 2386 1
304 2387 1
304 2390 1
304 2391 1
304 2394 1
304 2395 1
304 2398 1
304 2399 1
304 2400 1
304 2401 1
304 2402 1
304 2407 1
304 2408 1
304 2410 1
304 2411 1
304 2412 1
304 2413 1
304 2415 1
304 2416 1
304 2417 1
304 2418 1
304 2420 1
304 2422 1
304 2424 1
304 2425 1
304 2427 1
304 2429 1
304 2430 1
304 2431 1
304 2432 1
304 2433 1
304 2435 1
304 2436 1
304 2438 1
304 2440 1
304 2442 1
304 2444 1
304 2445 1
304 2446 1
304 2447 1
304 2451 1
304 2454 1
304 2455 1
304 2456 1
304 2457 1
304 2460 1
304 2464 1
304 2465 1
304 2466 1
304 2467 1
304 2468 1
304 2469 1
304 2470 1
304 2471 1
304 2474 1
304 2475 1
304 2478 1
304 2480 1
304 2481 1
304 2483 1
304 2485 1
304 2486 1
304 2488 1
304 2489 1
304 2490 1
304 2493 1
304 2495 1
304 2496 1
304 2498 1
304 2499 1
304 2501 1
304 2502 1
304 2503 1
304 2504 1
304 2506 1
304 2507 1
304 2508 1
304 2509 1
304 2510 1
304 2511 1
304 2513 1
304 2514 1
304 2515 1
304 2516 1
304 2518 1
304 2519 1
304 2522 1
304 2523 1
304 2524 1
304 2525 1
304 2526 1
304 2527 1
304 2529 1
304 2530 1
304 2531 1
304 2532 1
304 2533 1
304 2534 1
304 2535 1
304 2536 1
304 2537 1
304 2538 1
304 2540 1
304 2542 1
304 2545 1
304 2546 1
304 2547 1
304 2548 1
304 2549 1
304 2551 1
304 2552 1
304 2555 1
304 2556 1
304 2558 1
304 2559 1
304 2560 1
304 2561 1
304 2562 1
304 2563 1
304 2564 1
304 2565 1
304 2567 1
304 2568 1
304 2570 1
304 2572 1
304 2573 1
304 2575 1
304 2576 1
304 2577 1
304 2578 1
304 2579 1
304 2580 1
304 2581 1
304 2582 1
304 2583 1
304 2584 1
304 2585 1
304 2586 1
304 2587 1
304 2591 1
304 2592 1
304 2593 1
304 2594 1
304 2598 1
304 2599 1
304 2603 1
304 2604 1
304 2605 1
304 2606 1
304 2607 1
304 2608 1
304 2609 1
304 2610 1
304 2611 1
304 2612 1
304 2613 1
304 2615 1
304 2618 1
304 2619 1
304 2622 1
304 2623 1
304 2624 1
304 2625 1
304 2626 1
304 2629 1
304 2631 1
304 2632 1
304 2633 1
304 2635 1
304 2636 1
304 2637 1
304 2638 1
304 2640 1
304 2641 1
304 2642 1
304 2646 1
304 2647 1
304 2648 1
304 2650 1
304 2651 1
304 2652 1
304 2655 1
304 2656 1
304 2657 1
304 2660 1
304 2662 1
304 2663 1
304 2666 1
304 2670 1
304 2671 1
304 2672 1
304 2673 1
304 2676 1
304 2677 1
304 2678 1
304 2679 1
304 2680 1
304 2681 1
304 2682 1
304 2683 1
304 2684 1
304 2685 1
304 2686 1
304 2687 1
304 2688 1
304 2691 1
304 2692 1
304 2693 1
304 2695 1
304 2696 1
304 2697 1
304 2698 1
304 2699 1
304 2702 1
304 2705 1
304 2707 1
304 2709 1
304 2710 1
304 2711 1
304 2713 1
304 2714 1
304 2717 1
304 2718 1
304 2721 1
304 2725 1
304 2726 1
304 2727 1
304 2729 1
304 2731 1
304 2732 1
304 2733 1
304 2734 1
304 2735 1
304 2738 1
304 2741 1
304 2742 1
304 2745 1
304 2746 1
304 2748 1
304 2749 1
304 2751 1
304 2752 1
304 2754 1
304 2756 1
304 2757 1
304 2758 1
304 2759 1
304 2762 1
304 2763 1
304 2764 1
304 2765 1
304 2767 1
304 2768 1
304 2771 1
304 2773 1
304 2774 1
304 2778 1
304 2779 1
304 2781 1
304 2782 1
304 2783 1
304 2786 1
304 2790 1
304 2792 1
304 2793 1
304 2794 1
304 2795 1
304 2796 1
304 2797 1
304 2799 1
304 2800 1
304 2801 1
304 2802 1
304 2803 1
304 2805 1
304 2806 1
304 2807 1
304 2808 1
304 2809 1
304 2810 1
304 2813 1
304 2815 1
304 2816 1
304 2817 1
304 2818 1
304 2819 1
304 2820 1
304 2821 1
304 2822 1
304 2824 1
304 2826 1
304 2827 1
304 2828 1
304 2830 1
304 2831 1
304 2832 1
304 2833 1
304 2834 1
304 2835 1
304 2836 1
304 2837 1
304 2838 1
304 2839 1
304 2841 1
304 2842 1
304 2843 1
304 2845 1
304 2848 1
304 2850 1
304 2851 1
304 2852 1
304 2854 1
304 2855 1
304 2856 1
304 2858 1
304 2859 1
304 2860 1
304 2861 1
304 2862 1
304 2863 1
304 2864 1
304 2865 1
304 2866 1
304 2868 1
304 2869 1
304 2870 1
304 2871 1
304 2872 1
304 2873 1
304 2874 1
304 2875 1
304 2876 1
304 2877 1
304 2878 1
304 2879 1
304 2880 1
304 2881 1
304 2883 1
304 2885 1
304 2886 1
304 2887 1
304 2889 1
304 2890 1
304 2891 1
304 2893 1
304 2895 1
304 2896 1
304 2897 1
304 2898 1
304 2900 1
304 2902 1
304 2904 1
304 2905 1
304 2907 1
304 2909 1
304 2910 1
304 2911 1
304 2913 1
304 2914 1
304 2915 1
304 2917 1
304 2918 1
304 2919 1
304 2921 1
304 2922 1
304 2923 1
304 2924 1
304 2925 1
304 2928 1
304 2929 1
304 2930 1
304 2931 1
304 2932 1
304 2933 1
304 2934 1
304 2935 1
304 2936 1
304 2938 1
304 2939 1
304 2940 1
304 2943 1
304 2944 1
304 2946 1
304 2947 1
304 2949 1
304 2951 1
304 2952 1
304 2953 1
304 2957 1
304 2958 1
304 2960 1
304 2962 1
304 2965 1
304 2967 1
304 2971 1
304 2972 1
304 2973 1
304 2975 1
304 2976 1
304 2978 1
304 2980 1
304 2981 1
304 2983 1
304 2984 1
304 2985 1
304 2988 1
304 2989 1
304 2991 1
304 2992 1
304 2995 1
304 2996 1
304 2997 1
304 2999 1
304 3000 1
305 1082 -84
305 1819 -65
306 1024 37
307 468 -22
307 1322 84
307 1331 -89
307 1357 75
307 1657 -57
307 2077 -14
308 972 31
308 1102 11
308 1736 1
309 1814 2
310 1736 1
311 1294 -83
311 1736 1
311 2254 -87
311 2354 -7
311 2536 20
311 2759 -39
312 1736 1
312 2096 -88
313 1692 21
313 1736 1
313 2027 -47
314 430 40
314 1097 -47
315 483 25
315 1203 66
315 1736 1
315 1974 7
315 2189 -51
316 395 49
316 526 57
316 2731 -37
317 452 -49
318 556 18
318 2817 49
319 708 78
319 1336 -58
319 1736 1
319 2165 15
319 2470 -69
320 744 51
320 1975 -85
320 2692 69
321 348 83
321 477 65
321 1664 77
321 1736 1
321 2110 -37
321 2705 -95
322 1736 1
322 1982 -28
322 1987 86
322 2216 70
322 2724 29
323 575 -61
323 1173 -49
323 1736 1
323 1834 27
323 2478 -41
323 2956 70
324 484 69
324 598 -54
324 2457 60
324 2828 91
325 1196 -35
325 1761 -81
325 2436 83
326 418 -55
326 445 -78
326 450 92
326 1736 1
327 2337 9
327 2351 -45
328 1091 72
328 1601 64
328 1736 1
328 2436 -37
328 2483 1
328 2917 79
329 1736 1
329 2739 -4
330 958 82
331 1736 1
331 2827 -49
332 785 12
332 965 -4
332 1286 -58
332 1736 1
333 1095 37
333 1736 1
333 2210 30
333 2562 58
335 619 -29
335 1736 1
335 2403 96
335 2408 -97
336 1371 -56
336 1785 -34
336 2433 80
337 359 -46
338 1476 15
338 2835 59
339 1829 28
339 2918 -18
340 433 77
340 1158 2
340 1736 1
340 1871 -41
340 2635 15
341 1034 66
341 1413 -51
341 1736 1
342 2363 7
343 552 -41
343 614 23
343 1302 -82
343 1492 -9
343 1736 1
344 1736 1
345 1555 -76
345 1620 44
345 1736 1
346 1699 53
346 1736 1
346 1798 35
346 1824 21
346 2341 -84
346 2481 58
347 546 -23
347 1736 1
347 2740 -62
349 1216 22
349 1736 1
349 2551 -92
350 472 -17
350 1332 54
350 1736 1
350 2296 80
351 1736 1
351 2168 -99
351 2406 -82
352 1324 37
353 356 67
353 1491 86
353 1681 -25
353 1736 1
354 442 -3
354 951 -35
354 1031 -2
354 1064 43
354 1145 -46
354 1322 83
354 1736 1
354 2042 -74
354 2328 84
355 1758 -48
356 1736 1
356 2303 88
357 454 18
357 1436 44
357 1736 1
358 1108 31
358 1155 -58
358 1736 1
359 2416 -28
359 2485 23
360 1412 97
360 1736 1
361 479 -81
361 758 3
361 1736 1
361 1986 -21
361 2400 -61
361 2459 -9
362 1736 1
362 2739 50
363 1400 75
363 1736 1
364 1736 1
364 2327 -71
364 2678 12
365 1432 33
366 1736 1
366 2264 90
367 1102 2
367 1290 -64
367 1736 1
367 1988 14
367 2939 -33
368 484 -28
368 1484 -59
368 1577 -4
368 2114 20
368 2372 24
369 1082 20
369 1736 1
369 2527 -76
369 2591 -53
369 2931 -46
370 832 -38
370 1158 56
371 1736 1
371 1839 -26
371 1929 98
371 2860 -13
372 911 56
372 1736 1
372 2017 -15
373 950 -51
373 1736 1
374 1961 -54
374 2765 -70
375 702 31
375 1736 1
375 1791 56
375 2806 -61
375 2859 99
376 1736 1
376 1962 -4
376 2156 14
377 1053 -44
377 1736 1
377 2670 -22
378 462 74
378 1194 -68
378 1736 1
378 2394 -19
378 2981 39
379 1736 1
379 2378 -46
380 812 72
380 1736 1
381 1736 1
381 2752 52
382 2073 -80
383 680 -50
383 1416 12
383 3000 -46
384 866 -35
384 1308 -76
384 1334 7
385 488 -25
385 904 -84
385 2803 -82
386 1148 80
386 1736 1
387 552 -47
388 622 42
388 1635 72
388 1736 1
389 1192 2
389 2416 -18
390 1680 -23
390 1736 1
390 1746 -44
390 2072 -36
391 1303 -37
391 1804 95
392 1414 9
392 1736 1
393 1285 53
393 1570 35
393 1736 1
393 2670 -32
393 2808 69
394 424 62
395 666 99
395 707 83
395 1736 1
395 1749 -58
395 2321 29
396 1211 13
396 1333 -66
396 1736 1
396 2818 -13
396 2866 18
397 587 28
397 1143 -49
397 1736 1
397 2077 21
397 2808 86
398 466 74
398 1282 7
398 1399 22
398 1736 1
398 2252 -5
398 2405 -44
398 2521 -89
399 1290 -23
399 1294 -31
399 1318 26
399 1396 9
399 1736 1
399 1860 -8
400 657 -47
400 1145 -42
400 1736 1
400 2118 95
400 2573 50
400 2593 -56
401 1176 73
401 1736 1
401 1835 72
402 1736 1
402 1868 -97
402 1895 -17
403 559 -88
403 1736 1
403 1790 81
403 1847 32
403 2666 -1
403 2856 62
404 1427 77
404 1736 1
404 2144 11
405 1736 1
405 1756 -24
406 1736 1
406 2043 -51
407 2549 24
408 1736 1
408 2058 -16
408 2715 -72
409 491 64
409 983 -48
409 1736 1
410 790 -22
410 1436 -46
410 1736 1
410 2183 -8
411 1736 1
412 1181 -6
412 1736 1
413 721 62
413 1202 53
413 1410 -70
413 1539 82
413 1736 1
413 2144 -56
413 2552 -36
414 764 -82
415 1736 1
416 796 42
416 2152 -93
417 956 -35
417 1736 1
418 1736 1
419 1203 51
419 1212 -95
419 1231 55
419 1736 1
419 2463 100
420 810 -35
420 1736 1
420 2758 37
421 2656 54
422 1736 1
422 2374 24
422 2835 -41
423 545 -2
423 1736 1
423 1813 90
423 2381 -57
423 2900 55
424 1929 33
424 2213 -41
424 2349 -3
424 2868 -40
425 1736 1
425 1827 2
426 2005 -5
426 2865 -19
427 1736 1
428 1734 -52
428 1736 1
429 2197 -76
430 534 -85
430 603 -15
430 1736 1
430 1870 42
430 2227 -26
430 2478 -40
431 1736 1
431 2849 48
432 2077 33
432 2258 32
433 1736 1
433 2729 36
433 2795 36
434 1736 1
435 1338 12
435 1736 1
436 1072 96
436 1344 -92
437 1391 27
437 1736 1
437 2210 19
437 2435 58
438 633 71
438 644 -25
438 1300 40
438 1736 1
438 2183 52
438 2504 -44
439 580 -28
439 1549 -67
439 1708 -37
439 1736 1
439 1766 90
439 1937 67
439 2312 -2
440 907 -76
440 1736 1
440 1927 6
440 1949 -75
440 2151 -4
441 573 -52
441 960 38
441 1736 1
442 550 60
442 2152 5
442 2488 -42
443 974 44
443 2670 54
444 1210 -13
445 1736 1
446 1488 9
446 1736 1
447 1736 1
448 716 -61
448 1700 5
450 684 -60
450 1713 95
450 1736 1
451 467 -5
451 1736 1
451 2862 64
451 2923 -58
451 2995 66
452 1736 1
452 2353 47
452 2355 20
452 2801 -54
453 1208 -16
453 1736 1
453 2034 75
453 2969 95
454 931 38
454 1736 1
455 620 -42
455 811 42
455 1273 48
455 1317 -14
455 1736 1
456 669 -68
456 806 29
456 1343 1
456 2687 -22
457 1736 1
457 2188 3
457 2779 -21
458 1125 26
458 1364 83
458 1736 1
458 2873 -65
459 1866 20
460 1736 1
460 2045 44
461 1353 -92
461 1605 -52
461 1736 1
461 1755 -37
461 2844 58
462 854 8
462 1736 1
463 494 -33
463 1736 1
463 2093 -35
464 1831 -76
465 689 -11
465 1736 1
465 2246 -90
465 2606 6
466 868 67
466 1736 1
466 1984 52
466 2912 48
467 875 -85
467 1012 -8
467 1099 -71
467 1145 40
467 1660 -84
467 1736 1
468 2018 -64
469 1633 -89
469 1736 1
469 1807 86
469 1812 -93
469 2047 -92
469 2408 -81
470 914 -45
470 1736 1
471 1220 29
471 1736 1
471 2263 66
471 2910 84
472 1736 1
473 540 56
473 1736 1
473 2411 97
473 2722 -4
474 886 -23
474 1650 -45
474 1736 1
475 1736 1
475 2853 3
476 1213 -86
476 2454 27
476 2877 -83
477 1717 -7
477 1736 1
477 1952 49
477 2025 -4
477 2046 -15
477 2261 -54
478 1736 1
478 2072 -65
479 554 94
479 630 -6
479 1076 5
479 1222 45
479 1736 1
479 2052 53
480 1736 1
480 1862 -10
480 2648 -16
481 498 85
481 1054 -42
481 1736 1
482 1736 1
482 2760 -1
483 1257 95
483 1414 -33
483 2069 71
485 1309 78
485 2213 -21
485 2619 -47
486 1306 3
486 1607 38
486 1736 1
486 2600 -20
487 754 -50
487 901 -54
487 1736 1
487 2948 -51
488 987 -26
488 1024 -61
488 1237 68
488 1734 -75
488 1736 1
488 2703 50
488 2869 -48
489 1311 46
489 1736 1
490 1736 1
490 2406 80
491 1503 -81
492 1736 1
492 2339 93
492 2360 -31
493 1706 -69
493 1736 1
494 541 -93
494 917 77
494 934 -92
494 1736 1
494 2150 25
495 1776 86
495 1854 45
495 2817 -15
496 784 79
496 1736 1
497 1201 28
497 1736 1
497 2041 77
498 1406 -42
498 1601 -58
498 1736 1
498 2579 68
499 1415 87
500 821 77
500 1117 -12
501 923 -62
501 1730 31
501 2049 11
502 1671 -97
502 1736 1
502 2002 93
502 2519 -100
503 1589 91
503 2673 46
504 1736 1
504 2425 14
505 1736 1
505 2363 96
505 2555 88
505 2834 -14
506 711 26
506 1050 -29
506 1290 -94
506 2851 29
507 2666 -76
508 621 -28
508 1736 1
508 2349 33
509 1736 1
509 2872 17
510 1736 1
510 2491 84
511 608 19
511 809 74
511 983 -89
511 1121 -24
511 1736 1
511 2199 75
511 2396 31
511 2852 23
512 1792 -30
513 1736 1
513 2388 -31
514 668 -48
514 1528 -30
514 1736 1
514 2284 22
514 2448 -88
514 2711 -84
515 1736 1
515 2237 -13
516 1653 -75
516 1736 1
517 928 46
518 1034 99
518 1326 85
518 1364 53
518 1736 1
518 1862 -86
518 2110 -26
518 2215 61
518 2401 -42
519 1412 -33
519 1736 1
520 563 -28
520 1287 -3
520 1391 -24
520 1736 1
521 796 19
522 1120 -45
522 1736 1
522 2330 77
522 2939 -4
523 1166 9
523 1736 1
524 1004 58
524 1682 -4
524 1736 1
524 2127 -46
524 2188 -70
525 882 -59
525 1736 1
525 2659 45
527 1424 -93
528 2038 -41
528 2676 -6
529 683 32
529 748 20
529 775 27
529 1736 1
529 2125 42
529 2388 8
529 2664 -41
530 762 -73
530 1736 1
530 1843 -88
530 2010 16
530 2928 -51
531 635 -10
532 1736 1
532 2388 92
532 2820 -31
533 1257 -20
533 1736 1
534 812 37
534 1736 1
534 1889 -24
534 2023 -54
535 1736 1
535 2743 64
535 3000 -44
536 829 45
536 1736 1
536 2549 -75
536 2615 73
537 1344 -81
537 1760 56
538 1071 3
538 1551 91
538 1736 1
538 2713 -87
539 933 90
539 1552 -1
540 1644 -56
540 1736 1
540 1871 -43
540 2135 61
541 1626 -78
541 1736 1
541 2060 -52
541 2399 -32
541 2517 46
542 1297 -71
542 1736 1
542 2455 49
542 2614 8
543 1353 81
543 1896 -93
543 1926 21
544 1416 11
544 1458 -77
544 1536 3
544 1736 1
545 1736 1
545 2789 -36
546 595 14
546 649 -79
546 1073 8
546 1736 1
546 2496 95
546 2711 64
547 1736 1
548 787 -98
548 1736 1
548 2322 -62
549 1356 -21
549 1736 1
549 1742 85
549 1965 12
549 2366 -46
549 2833 18
550 1736 1
550 2355 95
550 2790 -44
551 1398 91
551 1736 1
552 1313 -30
552 1581 -99
552 1736 1
552 1810 -58
552 2924 -77
553 1377 5
553 2008 -38
554 1113 72
554 1421 71
554 2026 35
554 2102 39
555 1736 1
555 2242 -84
555 2293 -84
555 2654 -58
555 2997 -96
556 2691 94
557 1403 -65
557 2991 -33
558 783 21
558 1521 -14
558 1736 1
558 1989 -94
559 594 13
559 1736 1
559 1750 -83
560 1231 -70
560 1736 1
561 563 -72
562 901 -68
562 1014 -82
562 1180 1
562 1736 1
562 1763 50
562 1989 -54
563 950 -97
563 1736 1
564 1272 2
564 1736 1
564 2359 -15
565 1027 -14
565 1612 57
565 1736 1
565 2398 -64
565 2520 98
566 1567 -69
566 1736 1
567 914 -18
567 1282 99
567 1736 1
567 2029 -80
567 2094 -57
567 2259 -17
568 1189 79
568 1736 1
568 2015 8
568 2870 7
569 640 -74
569 1597 -70
569 1736 1
569 1864 32
570 1307 -24
570 1839 63
570 2530 -67
571 1736 1
571 2369 86
571 2444 -69
571 2508 -31
571 2592 -3
572 2247 -92
573 1736 1
574 1736 1
574 1922 77
575 1140 -74
575 1736 1
575 2468 32
575 2641 40
576 620 81
576 737 -88
577 1410 -18
578 1736 1
578 2439 -66
578 2653 99
579 1736 1
579 2177 -20
579 2561 58
580 904 -19
580 1615 84
580 1736 1
582 1736 1
582 2786 -77
583 1944 68
583 2973 -25
584 1267 -30
584 2607 -13
585 1416 -2
586 708 72
586 1736 1
587 1736 1
588 1736 1
588 2062 100
589 2609 23
590 1773 18
591 1298 -33
591 1736 1
591 1886 -72
591 1948 -68
591 2100 -8
591 2295 58
592 692 73
592 1665 -73
592 1736 1
592 1750 -25
592 2332 -47
592 2559 -48
593 1089 61
593 1736 1
593 2239 28
594 791 -10
594 1736 1
594 2777 84
594 2876 -26
594 2943 25
595 1863 96
596 625 -23
596 2824 -58
597 2663 -93
599 652 -35
599 1736 1
599 2570 -22
600 1736 1
600 2200 87
600 2502 88
600 2992 -77
601 670 -65
601 1185 -2
601 1736 1
601 2389 53
601 2861 85
602 2080 -39
603 2746 64
604 1736 1
604 1921 -31
605 1727 -50
605 1736 1
606 1501 -2
606 1639 38
606 1736 1
607 2283 35
608 1178 -95
609 1355 -18
610 1736 1
610 2378 -37
610 2683 -15
611 786 -22
611 1209 -52
611 2049 78
611 2907 -60
612 1037 -64
612 1736 1
613 2960 23
614 863 18
615 882 15
615 1736 1
615 1858 2
615 2403 -51
615 2909 59
616 1736 1
616 1974 -94
616 2648 -80
617 1425 -49
617 1457 -22
617 2951 -28
618 1491 73
618 1736 1
618 2885 -35
619 909 -26
619 1254 -47
619 1736 1
619 2331 -18
619 2680 100
620 942 -98
620 1736 1
620 2599 -91
621 1261 29
621 1736 1
621 2230 -95
621 2284 -85
622 1018 -50
622 1504 -10
622 1531 -100
622 1736 1
622 2622 -11
623 855 -64
623 1736 1
624 1506 -73
624 1657 -25
624 2031 15
625 1301 -93
625 1543 15
626 1736 1
626 1816 19
626 2609 48
626 2996 -48
627 1736 1
627 2490 -94
627 2635 -86
628 2179 30
628 2741 37
629 1453 -94
629 1736 1
629 2545 6
632 694 -69
632 827 -11
632 1057 -32
632 1736 1
632 1772 82
632 2887 -12
632 2983 25
633 1018 -95
633 1736 1
633 2180 27
633 2278 92
634 1194 62
634 1736 1
635 1104 75
635 1736 1
635 2301 -43
636 1736 1
636 2561 -77
637 1192 -33
637 1662 -26
638 1736 1
638 1992 32
638 2490 53
638 2532 14
639 727 94
639 1736 1
640 1736 1
641 1649 -44
641 1736 1
641 1995 -27
641 2507 -72
641 2748 79
641 2933 -37
642 907 25
642 1483 86
642 1499 -83
642 1736 1
642 2202 65
643 2334 -68
643 2765 74
645 1052 -23
645 1408 -20
645 1736 1
645 2770 -4
646 1736 1
646 2069 -45
646 2498 45
646 2729 -11
647 685 -85
647 1736 1
648 930 -74
648 1736 1
648 2101 16
648 2369 18
649 1736 1
649 2983 47
650 1464 -37
651 1062 39
651 1736 1
652 1657 88
652 1736 1
652 1760 51
652 1892 -36
653 992 48
653 1736 1
653 2098 -85
654 2252 42
655 1235 12
655 1736 1
655 2251 -75
655 2742 79
655 2978 7
656 1074 -87
656 1515 87
656 1736 1
657 796 -70
657 1234 -27
657 1437 -24
657 1736 1
