3000 23544
425 1098 10
425 1195 -10
425 1251 -1
425 1269 10
425 1289 -1
425 1320 -1
425 1368 -10
425 1661 10
425 1720 10
425 1746 10
425 2045 -10
425 2109 10
425 2267 -10
425 2333 1
425 2367 10
425 2501 -10
425 2519 -10
425 2531 10
425 2598 10
425 2622 10
425 2690 -1
425 2697 -1
425 2712 -10
425 2719 -10
425 2737 -10
425 2768 10
425 2793 10
425 2879 -10
426 469 -10
426 857 -9
426 1407 -10
426 1510 -1
426 1552 -1
426 1566 -10
426 2008 -10
426 2112 10
426 2739 1
426 2746 10
426 2761 1
426 2943 -1
426 2948 10
426 2991 10
427 529 1
427 809 1
427 1308 1
427 2270 -1
427 2573 -1
428 513 -10
428 835 -10
428 839 -1
428 947 1
428 972 1
428 992 10
428 1044 10
428 1112 -1
428 1137 -1
428 1198 1
428 1287 10
428 1651 10
428 1737 -1
428 1754 -1
428 1952 -10
428 1968 -10
428 2043 -10
428 2296 1
428 2342 10
428 2357 -10
428 2389 -10
428 2399 -10
428 2414 -1
428 2489 -10
428 2584 1
428 2865 1
429 516 10
429 781 -10
429 996 -10
429 1979 10
429 2049 10
429 2319 -10
429 2531 10
429 2836 -10
430 675 -1
430 1350 -1
430 1400 1
430 1439 1
430 1488 -1
430 1523 1
430 1695 -1
430 2081 -1
431 519 10
431 587 10
431 593 -10
431 606 -10
431 656 10
431 1033 10
431 1262 -10
431 1303 -10
431 1401 10
431 1752 10
431 1833 -10
431 2265 10
431 2514 10
431 2834 10
432 463 -10
432 469 -10
432 491 10
432 507 -1
432 509 -10
432 510 10
432 520 -10
432 538 10
432 546 10
432 551 10
432 573 10
432 602 1
432 637 -10
432 642 -10
432 674 -10
432 705 10
432 717 -10
432 731 10
432 768 10
432 783 -10
432 787 -10
432 816 -10
432 817 -10
432 834 -10
432 877 10
432 899 -10
432 912 -10
432 986 -10
432 1000 10
432 1007 -10
432 1016 -10
432 1029 10
432 1046 1
432 1074 10
432 1091 -10
432 1110 10
432 1113 10
432 1117 -10
432 1155 -10
432 1179 -10
432 1213 -10
432 1264 10
432 1273 10
432 1278 -10
432 1338 -10
432 1350 -10
432 1361 10
432 1369 10
432 1392 -10
432 1409 10
432 1427 -10
432 1441 -10
432 1472 10
432 1483 10
432 1484 -10
432 1500 -10
432 1501 -10
432 1503 1
432 1545 10
432 1572 10
432 1609 10
432 1633 10
432 1639 -10
432 1643 10
432 1654 10
432 1661 10
432 1667 -10
432 1668 10
432 1694 10
432 1720 10
432 1738 -10
432 1748 -10
432 1750 10
432 1752 -10
432 1754 -10
432 1760 10
432 1761 10
432 1781 10
432 1788 -10
432 1792 10
432 1794 -10
432 1798 10
432 1819 -10
432 1829 10
432 1852 -10
432 1865 -10
432 1890 10
432 1891 10
432 1904 -10
432 1940 -10
432 1944 10
432 1984 10
432 1988 -10
432 2008 10
432 2009 10
432 2025 10
432 2032 -10
432 2049 -10
432 2059 -10
432 2063 -10
432 2065 10
432 2066 10
432 2086 -10
432 2096 10
432 2152 -10
432 2185 -10
432 2250 -10
432 2315 -10
432 2346 10
432 2365 10
432 2367 -10
432 2382 -10
432 2388 10
432 2392 10
432 2436 -10
432 2443 -10
432 2450 10
432 2463 -10
432 2475 10
432 2525 -10
432 2532 -10
432 2542 10
432 2559 1
432 2585 10
432 2668 10
432 2672 -10
432 2674 10
432 2698 -10
432 2713 10
432 2806 -10
432 2810 10
432 2839 -10
432 2847 10
432 2855 10
432 2863 10
432 2865 1
432 2875 -10
432 2923 -10
432 2950 10
432 2999 10
433 580 1
433 613 1
433 663 1
433 774 -1
433 1009 -1
433 1070 -1
433 1114 1
433 1252 -1
433 1269 1
433 1402 -1
433 1469 -1
433 1553 1
433 1639 -1
433 1708 1
433 1722 -1
433 1777 1
433 1876 1
433 2002 -1
433 2027 -1
433 2201 -1
433 2333 -1
433 2378 1
433 2739 1
433 2761 1
433 2777 -1
433 2897 1
433 2978 -1
434 486 1
434 662 1
434 714 1
434 924 1
434 1144 1
434 1147 1
434 1167 1
434 1754 -1
434 2798 1
435 449 10
435 920 10
435 1845 -10
435 1876 10
435 2269 10
435 2485 10
435 2936 -10
436 627 -1
436 662 1
436 708 -1
436 1018 1
436 1189 -1
436 1457 1
436 1474 -1
436 1609 1
436 1674 1
436 1806 1
436 1822 1
436 1978 -1
436 1998 1
436 2017 1
436 2197 1
436 2247 -1
436 2794 -1
437 607 -1
437 676 -1
437 1056 1
437 1243 -1
437 1788 -1
437 1944 1
437 1999 -1
437 2067 1
437 2166 -1
438 536 10
438 723 1
438 1018 1
438 1148 -10
438 1202 -10
438 1454 -10
438 1480 -1
438 1629 10
438 1637 1
438 1650 10
438 1667 -1
438 2118 10
438 2348 10
438 2599 -1
438 2840 10
438 2852 -10
438 2963 10
439 481 1
439 576 -1
439 611 -1
439 630 1
439 972 -1
439 1256 1
439 1362 1
439 1553 -1
439 1850 -1
439 2216 1
439 2867 -1
440 505 1
440 710 1
440 907 -1
440 973 -1
440 1056 1
440 1106 1
440 1250 1
440 1680 1
440 1690 -1
440 1754 1
440 2028 -1
440 2090 1
440 2170 -1
440 2301 -1
440 2487 -1
440 2932 -1
441 653 1
441 818 1
441 1075 -10
441 1312 10
441 1382 10
441 1488 1
441 1511 10
441 1533 1
441 2261 1
441 2267 -10
441 2841 1
442 742 -1
442 927 1
442 1009 1
442 1223 -1
442 1313 -1
442 1587 1
442 1782 1
442 2229 -1
442 2289 -1
442 2630 -1
442 2794 1
443 445 10
443 1652 -10
443 2089 -10
443 2511 10
444 656 10
444 1170 10
444 1400 -10
444 1479 -10
444 1752 -10
444 1930 -10
444 2810 10
444 2894 -10
445 510 1
445 540 -1
445 605 -10
445 614 -1
445 1293 1
445 1400 -1
445 1488 -1
445 1513 -10
445 1730 -10
445 1889 -1
445 1899 10
445 1959 -1
445 2038 -1
445 2043 -10
445 2159 1
445 2297 10
445 2508 10
445 2511 -10
445 2545 -10
445 2571 10
445 2835 10
445 2891 10
446 769 -1
446 957 -1
446 1978 -1
446 1998 -1
446 2066 1
446 2415 -1
447 1409 -1
447 1628 -1
447 1639 -1
447 1642 1
447 2586 1
447 2706 -1
447 2739 -1
447 2893 -1
447 2962 1
448 484 10
448 529 -1
448 586 -1
448 682 -1
448 764 -10
448 1082 -10
448 1088 -10
448 1199 1
448 1308 -1
448 1442 -10
448 1533 1
448 1798 10
448 1822 -1
448 2153 -10
448 2220 10
448 2409 -10
448 2457 -1
448 2899 -1
449 964 -10
449 1038 10
449 1413 10
449 1500 -10
449 1690 -10
449 1845 -10
449 2211 10
449 2269 -10
449 2936 10
450 469 -10
450 1018 10
450 1589 10
450 1669 10
450 2980 10
451 1086 10
451 1501 10
451 2737 10
451 2810 10
451 2929 10
451 2985 -10
452 595 10
452 769 -10
452 821 -1
452 1033 10
452 1070 1
452 1363 -1
452 1364 10
452 1374 -10
452 1443 -10
452 1533 -1
452 1939 -10
452 2072 10
452 2308 1
452 2489 10
452 2622 10
452 2756 -10
452 2826 -1
452 2973 -10
453 547 -10
453 1643 10
453 2001 10
453 2008 -10
453 2064 10
453 2322 10
453 2698 -10
454 715 -1
454 895 1
454 975 -1
454 1536 1
454 2407 1
454 2748 1
455 930 -10
455 1557 10
455 2315 -10
455 2670 -10
455 2692 -10
455 2757 10
456 1312 10
456 1441 -1
456 1508 1
456 1631 10
456 1654 10
456 1660 1
456 1701 -10
456 1745 -1
456 1752 10
456 1833 1
456 1914 10
456 2382 -1
456 2700 -10
456 2716 -10
456 2828 -10
456 2885 10
456 2887 10
456 2947 -1
457 529 -1
457 905 1
457 1032 -1
457 1205 1
457 1366 -1
457 1756 1
457 2082 -1
457 2121 1
457 2288 -1
457 2345 -1
457 2362 -1
457 2921 -1
458 766 -1
458 870 1
458 903 10
458 972 -1
458 1330 10
458 1533 1
458 1565 -10
458 1772 -10
458 1878 -1
458 2211 10
458 2252 10
458 2443 -1
458 2628 -10
458 2937 1
459 623 1
459 819 -1
459 857 -1
459 972 1
459 977 -1
459 1055 -10
459 1158 1
459 1310 10
459 1398 -1
459 1498 -1
459 1522 1
459 1550 1
459 1555 10
459 1654 -10
459 1680 -1
459 1688 -10
459 1689 -1
459 1703 -10
459 1766 -10
459 1920 -10
459 2008 -10
459 2045 -10
459 2057 10
459 2301 10
459 2382 -10
459 2707 1
459 2934 10
459 2996 10
460 1141 -10
460 1655 -10
460 2064 -10
460 2288 -10
460 2719 -10
460 2930 -10
461 529 1
461 695 10
461 883 -1
461 1119 10
461 1174 10
461 1344 1
461 1501 -10
461 1558 -10
461 1677 -1
461 1698 -10
461 1765 10
461 2049 10
461 2090 1
461 2323 10
461 2656 -10
461 2847 1
462 640 1
462 863 1
462 1298 -1
462 1610 1
462 2170 -1
462 2367 1
462 2474 1
463 526 -10
463 2267 10
463 2863 10
464 578 10
464 777 -10
464 1118 -10
464 1217 10
464 1228 10
464 2149 -10
464 2206 10
464 2524 10
464 2785 10
465 470 -1
465 1219 -1
465 1357 -1
465 2615 -1
465 2865 1
466 949 -10
466 1020 -10
466 1078 10
466 1165 10
466 1187 10
466 1283 1
466 1515 1
466 1639 10
466 1655 -10
466 1786 -10
466 2049 10
466 2377 10
466 2483 1
466 2635 1
466 2789 1
467 734 -10
467 944 -10
467 1033 -10
467 1259 10
467 1520 -10
467 1868 -10
467 2329 10
467 2710 -10
468 808 1
468 819 -10
468 1140 -1
468 1358 1
468 1365 -1
468 1556 1
468 1763 10
468 2141 -10
468 2335 1
468 2405 -1
468 2496 1
468 2682 1
468 2698 10
468 2727 1
469 514 -1
469 588 -1
469 618 -1
469 800 10
469 801 1
469 805 10
469 1052 10
469 1126 -1
469 1147 -9
469 1342 1
469 1389 10
469 1398 -10
469 1407 -10
469 1440 -1
469 1565 -10
469 1654 10
469 1674 -10
469 1738 -10
469 1882 10
469 1884 -10
469 1965 -10
469 2008 10
469 2022 1
469 2049 -10
469 2104 -1
469 2112 -10
469 2152 1
469 2229 -10
469 2423 -10
469 2550 10
469 2741 1
469 2799 10
469 2824 -10
469 2931 -1
469 2935 10
469 2955 -10
469 2999 10
470 891 10
470 1165 1
470 1211 10
470 1553 1
470 1752 10
470 1915 -1
470 2408 -1
470 2465 10
470 2596 -10
470 2615 1
470 2719 10
470 2865 -1
471 511 1
471 881 -1
471 1069 1
471 1271 1
471 2314 1
471 2467 -1
471 2907 -1
471 2933 -1
472 1022 10
472 1511 -10
472 1948 -10
472 2211 -10
472 2643 -10
473 769 10
473 1560 -10
473 1841 10
473 2568 10
473 2793 10
473 2900 10
474 1424 -10
474 1702 -10
474 1752 10
474 1789 10
474 2106 10
474 2214 -10
474 2599 -10
474 2923 10
474 2971 -10
475 479 1
475 487 1
475 489 -1
475 493 1
475 500 -1
475 511 -1
475 529 1
475 555 -1
475 563 -1
475 611 10
475 616 -1
475 628 -1
475 704 1
475 723 1
475 751 1
475 772 -1
475 854 1
475 883 -1
475 889 -1
475 935 1
475 946 1
475 962 1
475 972 -1
475 1018 -1
475 1098 -1
475 1106 1
475 1126 -1
475 1140 1
475 1144 -1
475 1154 1
475 1168 -1
475 1194 1
475 1224 -10
475 1242 1
475 1260 -1
475 1263 -1
475 1285 -1
475 1291 -1
475 1339 -1
475 1349 -1
475 1350 -1
475 1353 -1
475 1414 -1
475 1440 1
475 1478 -1
475 1500 10
475 1523 -1
475 1533 1
475 1553 -1
475 1556 1
475 1564 -1
475 1575 1
475 1576 1
475 1596 1
475 1623 -1
475 1627 -1
475 1630 -1
475 1632 1
475 1661 -1
475 1691 1
475 1695 1
475 1731 -1
475 1754 1
475 1764 1
475 1765 1
475 1792 -1
475 1796 -1
475 1811 1
475 1830 1
475 1862 1
475 1875 1
475 1876 -1
475 1891 -1
475 1926 1
475 1970 1
475 1977 1
475 2000 -1
475 2004 1
475 2019 -1
475 2021 1
475 2065 -1
475 2073 1
475 2098 1
475 2119 1
475 2129 1
475 2130 -1
475 2155 -1
475 2168 1
475 2199 -1
475 2232 1
475 2260 1
475 2289 1
475 2314 1
475 2322 10
475 2327 -1
475 2334 -1
475 2335 1
475 2343 -1
475 2360 -10
475 2370 -1
475 2383 1
475 2416 1
475 2456 1
475 2462 -1
475 2514 -1
475 2515 -1
475 2523 -1
475 2525 -1
475 2530 1
475 2536 1
475 2565 -1
475 2576 1
475 2598 1
475 2599 -1
475 2613 -1
475 2615 1
475 2629 -1
475 2640 -1
475 2641 -1
475 2671 1
475 2678 -1
475 2688 -1
475 2693 -1
475 2698 -1
475 2747 -1
475 2761 -1
475 2762 -1
475 2781 -1
475 2787 -1
475 2799 -1
475 2807 -1
475 2838 -1
475 2854 1
475 2855 -1
475 2864 1
475 2865 -1
475 2866 1
475 2875 1
475 2893 -1
475 2905 1
475 2933 1
475 2940 1
475 2956 10
475 2959 -1
475 2994 1
476 586 -1
476 921 -1
476 1344 -1
476 1561 -1
476 1793 -1
476 2105 1
477 918 -1
477 972 1
477 1496 1
477 1616 -1
477 1881 1
477 2304 1
477 2418 1
477 2646 1
477 2696 -1
477 2812 1
478 602 1
478 635 -1
478 1441 1
478 1736 1
478 1779 1
478 1980 1
478 2741 1
479 701 1
479 779 10
479 787 -10
479 930 10
479 1219 -1
479 1765 -1
479 2043 -10
479 2443 10
479 2670 10
479 2693 -1
479 2920 -1
480 1400 -1
480 1472 -10
480 1654 -10
480 1703 -10
480 1719 1
480 1984 1
480 2057 -10
480 2320 -10
480 2693 1
480 2989 10
481 630 1
481 672 -1
481 728 1
481 1001 -1
481 1173 -1
481 1256 -1
481 1276 -1
481 1458 -1
481 1553 -1
481 2122 -1
481 2179 -1
481 2216 1
481 2430 1
481 2794 1
481 2826 1
482 613 -1
482 1427 -1
482 1469 1
482 1776 10
482 1976 -10
482 2167 10
482 2211 -10
482 2242 -1
482 2317 10
482 2333 -1
482 2472 10
483 845 -10
483 859 1
483 877 1
483 884 10
483 975 1
483 1037 -1
483 1181 1
483 1212 1
483 1735 -10
483 2670 10
483 2757 -10
483 2908 10
484 547 -10
484 585 10
484 632 -10
484 635 -1
484 759 10
484 772 -10
484 1088 10
484 1356 10
484 1368 10
484 1381 1
484 1504 -10
484 1819 10
484 2009 10
484 2220 10
484 2254 -10
484 2315 -10
484 2409 10
484 2428 -10
484 2530 1
484 2594 1
484 2641 10
484 2830 -10
484 2923 10
484 2940 1
485 619 10
485 886 -10
485 1290 -10
485 1373 -10
485 1392 10
485 1912 10
485 1940 -10
485 2074 10
485 2708 10
485 2900 -10
486 924 1
486 1754 1
486 2384 1
487 946 -1
487 1553 -1
487 1660 -1
487 2143 -1
487 2629 1
488 653 -1
488 744 -1
488 818 -1
488 1368 1
488 1733 -1
488 1812 -1
488 2261 -1
488 2291 1
489 547 -1
489 551 -1
489 563 1
489 589 -1
489 614 1
489 691 -1
489 1144 1
489 1167 -1
489 1205 -1
489 1219 -1
489 1230 1
489 1236 1
489 1281 -1
489 1288 1
489 1340 -1
489 1412 1
489 1447 -1
489 1476 1
489 1534 1
489 1626 1
489 1716 -1
489 1765 -1
489 1830 -1
489 1877 1
489 1967 -1
489 1969 -1
489 1976 1
489 2005 1
489 2078 -1
489 2082 -1
489 2091 -1
489 2193 1
489 2228 1
489 2291 1
489 2323 1
489 2441 -1
489 2599 1
489 2617 -1
489 2752 -1
489 2794 1
489 2856 -1
489 2866 1
489 2893 1
490 1101 1
490 1232 1
490 1915 1
490 2143 -1
490 2722 1
490 2744 1
491 528 -10
491 605 -10
491 611 -10
491 834 10
491 902 -10
491 964 10
491 1115 10
491 1147 10
491 1329 -10
491 1500 -10
491 1538 10
491 1576 -10
491 1842 10
491 1932 -10
491 1985 -10
491 1988 10
491 2066 -10
491 2162 10
491 2344 -10
491 2360 -10
491 2586 -10
491 2675 10
491 2698 10
491 2799 10
491 2878 -10
491 2944 -10
491 2999 10
492 798 1
492 877 1
492 936 1
492 1108 -1
492 1329 -1
492 1834 1
492 2755 1
493 1348 1
493 1666 -1
493 1865 10
493 1937 1
493 1977 1
493 2199 1
493 2211 -10
493 2269 -10
493 2315 -10
493 2332 -1
493 2429 10
493 2482 -1
493 2579 -10
493 2933 1
493 2936 10
494 780 1
494 1004 1
494 1066 -1
494 1126 -1
494 1138 -1
494 1270 10
494 1403 -1
494 1664 10
494 1748 10
494 2020 -1
494 2031 -10
494 2698 10
494 2729 -10
494 2800 1
495 526 10
495 806 -10
495 928 -10
495 1121 10
495 1190 10
495 1487 -10
495 1536 -10
495 1730 10
495 1801 -10
495 1907 -10
495 2054 -10
495 2255 -10
495 2282 10
495 2677 -10
495 2919 10
496 562 10
496 578 -10
496 745 -10
496 766 10
496 771 10
496 825 10
496 892 10
496 1161 10
496 1270 -10
496 1483 -10
496 1547 10
496 1589 10
496 1771 -10
496 1857 10
496 2049 10
496 2215 10
496 2494 10
497 508 -10
497 597 -1
497 600 10
497 646 -10
497 853 -10
497 864 -1
497 1159 -1
497 1350 10
497 1765 -1
497 1895 -1
497 1937 1
497 2168 -10
497 2232 10
497 2261 -10
497 2287 1
497 2698 1
497 2735 10
497 2865 10
498 989 1
498 1165 1
498 1777 1
498 2408 -1
498 2734 -1
499 1087 -10
499 2464 10
499 2661 -10
500 529 -1
500 1180 1
500 1553 1
500 1806 1
500 2289 1
500 2573 -1
500 2794 1
501 852 -1
501 1034 10
501 1056 -1
501 1329 -1
501 1382 10
501 1436 10
501 1623 10
501 2143 1
501 2167 10
501 2168 -1
501 2189 10
501 2715 10
502 644 10
502 680 10
502 831 10
502 1019 1
502 1394 -10
502 1553 1
502 1908 -10
502 2025 -10
502 2066 -1
502 2107 1
502 2180 -1
502 2267 -10
502 2273 -1
502 2582 10
502 2698 10
502 2787 10
502 2794 -1
502 2893 10
503 551 -1
503 609 -1
503 652 10
503 780 -1
503 812 -10
503 921 -1
503 997 1
503 1056 -1
503 1114 1
503 1140 -10
503 1193 -1
503 1219 -1
503 1313 -1
503 1460 1
503 1467 -1
503 1612 -1
503 1674 -10
503 1690 -1
503 1796 1
503 1802 1
503 1815 -1
503 1915 -1
503 1949 -1
503 2083 1
503 2131 1
503 2366 -1
503 2399 1
503 2451 -1
503 2502 -1
503 2504 -1
503 2604 -1
503 2670 -1
503 2749 -1
503 2823 -1
503 2888 -10
503 2935 -1
503 2948 1
504 662 -10
504 664 -10
504 843 10
504 845 -10
504 1032 -1
504 1256 -1
504 1322 -10
504 1328 1
504 1599 1
504 1721 10
504 1837 -1
504 1948 -1
504 1996 10
504 2288 -10
504 2371 1
504 2383 1
504 2390 -1
504 2445 -1
504 2453 -1
504 2608 -10
504 2645 10
504 2907 -1
504 2922 1
504 2938 -10
505 710 1
505 791 -1
505 1106 1
505 1663 -1
505 1690 -1
505 2090 -1
505 2523 1
505 2558 1
505 2783 -1
506 617 1
506 850 -1
506 1054 1
506 1771 -1
506 1901 1
506 2086 1
506 2105 -1
506 2569 1
507 602 -1
507 1312 -1
507 1441 1
507 2559 -1
508 554 1
508 646 10
508 958 -1
508 1219 -1
508 1281 1
508 1318 -1
508 1449 -10
508 1511 10
508 1818 1
508 2267 -10
508 2652 -1
508 2735 -10
509 661 -10
509 783 10
509 816 -10
509 1056 1
509 1369 -10
509 1403 -10
509 1669 -10
509 1761 10
509 2331 -1
509 2463 10
510 538 -10
510 1031 -10
510 1049 10
510 1281 -10
510 1293 1
510 1428 10
510 1458 10
510 1484 -10
510 1500 -10
510 1502 1
510 1959 -1
510 1974 -1
510 2053 -10
510 2083 10
510 2198 -10
510 2438 10
510 2445 1
510 2585 -10
510 2613 1
510 2729 10
510 2799 10
510 2829 10
511 534 10
511 857 1
511 1040 -10
511 1064 10
511 1148 10
511 1478 1
511 1752 -10
511 2138 -1
511 2314 1
511 2892 1
511 2907 -1
511 2933 1
512 625 -1
512 867 10
512 1342 -1
512 1465 -10
512 1620 -10
512 1682 -1
512 1841 10
512 1885 10
512 2244 10
512 2410 1
513 596 -1
513 607 1
513 860 -10
513 992 -10
513 1081 10
513 1270 -10
513 1563 -10
513 1570 -10
513 1651 10
513 1700 1
513 1730 -10
513 1746 10
513 1752 10
513 1825 10
513 1843 1
513 2036 10
513 2049 10
513 2075 10
513 2120 -10
513 2224 -10
513 2240 10
513 2241 -1
513 2256 10
513 2431 -10
513 2489 10
513 2698 10
513 2923 10
514 604 10
514 618 -1
514 656 10
514 700 10
514 1156 -1
514 1510 10
514 1755 -10
514 2009 10
514 2128 1
514 2420 -1
515 680 10
515 725 -1
515 1265 10
515 1554 10
515 1853 -1
515 2109 -1
515 2283 10
515 2431 -1
515 2594 1
515 2600 -10
515 2605 -1
515 2739 -1
515 2998 1
516 547 -10
516 781 10
516 1145 10
516 1160 -10
516 1319 10
516 1512 -10
516 1631 -10
516 1636 -10
516 1840 -10
516 1941 -10
516 2049 10
516 2073 10
516 2168 -10
516 2178 10
516 2261 10
516 2267 10
516 2278 10
516 2319 10
516 2330 10
516 2475 10
516 2491 10
516 2596 10
516 2599 10
516 2645 -10
516 2898 10
516 2910 10
516 2926 10
516 2981 10
516 2987 -10
517 764 10
517 1078 -10
517 1273 10
517 1342 10
517 1421 -10
517 1791 -10
517 2238 10
517 2699 10
517 2880 10
518 1045 1
518 1846 -1
518 2582 1
518 2587 1
518 2952 1
518 2984 1
519 587 10
519 593 -10
519 661 -10
519 696 -10
519 749 -10
519 874 10
519 883 10
519 981 10
519 1033 10
519 1129 10
519 1258 -10
519 1340 -10
519 1353 10
519 1401 -10
519 1414 -10
519 1688 10
519 1711 -10
519 1730 10
519 1827 10
519 1833 -10
519 1920 10
519 1939 10
519 2051 10
519 2062 -10
519 2130 -10
519 2168 10
519 2211 10
519 2265 -10
519 2569 10
519 2712 -10
520 616 1
520 619 1
520 763 -1
520 785 10
520 863 -1
520 1074 1
520 1090 -10
520 1112 1
520 1392 10
520 1400 -1
520 1481 -1
520 1557 1
520 1636 10
520 1661 10
520 1758 10
520 1915 1
520 2056 -1
520 2131 10
520 2330 10
520 2373 -1
520 2408 1
520 2412 1
520 2533 10
520 2534 1
520 2712 -10
520 2958 1
521 1338 -10
521 1488 -10
521 1730 -10
521 1940 10
521 2106 -10
521 2189 -10
521 2366 10
521 2514 -10
521 2940 -10
522 568 10
522 892 -1
522 1094 1
522 1098 10
522 1326 -10
522 1338 10
522 1628 1
522 1642 1
522 1963 -1
522 2267 -10
522 2586 1
522 2772 -10
522 2986 1
523 605 -10
523 1752 -10
523 1757 10
523 1979 -10
523 2049 -10
523 2084 10
523 2747 10
523 2897 -10
524 1091 10
524 1763 10
524 2049 -10
524 2532 -10
524 2568 10
525 1454 -10
525 1557 10
525 1590 10
525 1975 10
525 2027 -10
525 2248 10
525 2618 10
525 2997 -10
526 596 10
526 759 10
526 763 10
526 806 -10
526 912 10
526 1307 -10
526 1468 10
526 1648 10
526 1780 -10
526 1801 -10
526 1976 -10
526 2087 10
526 2261 10
526 2267 -10
526 2644 -10
526 2677 10
526 2788 10
526 2805 -10
526 2895 -10
526 2977 -10
526 2986 10
526 2991 10
527 725 1
527 972 1
527 1754 1
527 1978 -1
527 2102 1
527 2488 1
527 2642 -1
527 2794 1
528 585 -10
528 605 10
528 614 10
528 624 -10
528 670 -10
528 758 10
528 875 -1
528 907 10
528 972 -1
528 1034 10
528 1114 1
528 1192 -10
528 1213 -10
528 1224 10
528 1441 10
528 1479 10
528 1482 -10
528 1538 -10
528 1564 10
528 1724 10
528 1922 -10
528 2006 10
528 2049 -10
528 2063 -10
528 2253 10
528 2319 10
528 2322 10
528 2341 10
528 2376 -10
528 2481 10
528 2550 1
528 2748 10
528 2799 -10
528 2803 -10
528 2804 10
528 2944 -10
528 2956 10
528 2962 1
528 2974 -10
528 2991 -10
529 550 -1
529 586 -1
529 693 -1
529 767 -1
529 945 1
529 972 -1
529 1106 1
529 1126 1
529 1164 1
529 1194 -1
529 1205 1
529 1308 -1
529 1319 -1
529 1344 -1
529 1461 1
529 1493 1
529 1510 -1
529 1552 1
529 1607 -1
529 1660 1
529 1672 1
529 1756 1
529 1806 1
529 1834 -1
529 1861 -1
529 1891 1
529 1905 -1
529 1971 1
529 2057 -1
529 2148 1
529 2185 1
529 2286 -1
529 2289 -1
529 2345 1
529 2350 1
529 2371 1
529 2383 1
529 2459 -1
529 2602 1
529 2701 -1
529 2708 -1
529 2784 -1
529 2837 1
529 2847 -1
529 2854 -1
529 2862 1
529 2933 -1
529 2974 1
530 729 -1
530 1073 -1
530 1225 10
530 1342 1
530 1479 10
530 1673 -10
530 1768 -10
530 2211 -10
530 2213 -10
530 2923 -10
531 570 1
531 1184 10
531 1339 1
531 1665 -1
531 1667 1
531 1752 -10
531 2098 1
531 2260 10
531 2265 -1
531 2305 -10
531 2585 10
532 837 -10
532 1407 10
532 1640 -10
532 1980 -10
532 2066 10
533 689 10
533 1608 10
533 1862 10
533 2020 10
533 2213 -10
533 2585 10
534 1265 -10
534 1752 -10
534 1980 -10
534 2448 -10
535 563 1
535 730 10
535 790 -1
535 803 10
535 857 -1
535 859 -10
535 917 1
535 1001 -10
535 1035 10
535 1045 1
535 1056 1
535 1181 -1
535 1344 1
535 1501 10
535 1553 -1
535 1565 10
535 1569 -10
535 1644 -1
535 1667 -10
535 1674 -10
535 1853 1
535 1903 10
535 1905 1
535 2101 10
535 2107 -1
535 2211 -1
535 2461 -10
535 2553 -1
535 2772 -1
535 2794 -1
535 2799 -10
536 646 10
536 656 10
536 1183 10
536 1202 -10
536 1232 10
536 1255 10
536 1287 10
536 1351 -10
536 1389 10
536 1454 10
536 1525 -10
536 1626 -10
536 1646 10
536 1730 -10
536 1969 -10
536 2189 -10
536 2257 -10
536 2263 10
536 2363 10
536 2409 -10
536 2424 -10
536 2439 -10
536 2474 10
536 2522 10
536 2802 -10
536 2810 10
536 2840 -10
536 2910 -10
536 2948 -10
536 2958 -10
536 2963 -10
536 2991 -10
537 1102 -1
537 1112 1
537 1557 -1
537 1666 -1
537 1946 1
537 2866 1
538 879 -1
538 900 1
538 1038 10
538 1342 1
538 1411 10
538 1536 -1
538 1796 1
538 2389 -10
538 2474 -1
538 2688 -1
538 2719 -10
539 1158 1
539 1828 1
539 2707 -1
539 2776 1
540 547 1
540 575 1
540 693 -1
540 841 -1
540 1145 1
540 1293 1
540 1305 1
540 1344 1
540 1656 1
540 1665 -1
540 1731 -1
540 1767 1
540 1866 -1
540 1889 -1
540 1941 1
540 1959 1
540 2038 -1
540 2366 -1
540 2401 1
540 2608 1
540 2736 1
540 2859 -1
541 1232 -10
541 1338 10
541 1390 10
541 1730 10
541 2049 -10
541 2070 10
541 2389 -10
541 2799 -10
542 1157 -1
542 1342 -10
542 1708 10
542 1968 -10
542 2017 10
542 2739 -1
542 2865 -1
542 2967 10
542 2994 1
543 794 -1
543 1682 -1
543 1695 -1
543 1754 1
543 2331 -1
544 1782 1
544 1991 1
544 2289 1
544 2491 -1
545 638 10
545 919 -10
545 992 -10
545 1471 10
545 1693 -10
545 1715 10
545 1752 -10
545 2043 -10
545 2262 10
545 2389 -10
545 2440 -10
545 2698 -10
545 2719 -10
545 2820 -10
546 903 10
546 1669 10
546 2004 10
546 2008 10
546 2252 -10
546 2999 10
547 567 -10
547 665 -10
547 732 10
547 1236 -1
547 1380 10
547 1412 -1
547 1613 -10
547 1625 -10
547 1665 1
547 1883 1
547 1957 -10
547 2001 -10
547 2009 -10
547 2027 -1
547 2064 10
547 2168 -10
547 2200 -10
547 2246 1
547 2250 10
547 2267 -10
547 2330 -10
547 2491 -10
547 2538 10
547 2596 10
547 2641 -10
547 2645 -10
547 2680 10
547 2683 10
547 2698 -10
547 2750 10
547 2923 10
548 970 10
548 1094 -10
548 2261 10
549 972 1
549 1350 1
549 1400 10
549 1692 10
549 1730 -10
549 1817 -10
549 1837 -1
549 1859 -10
549 2054 -1
549 2081 1
549 2458 -10
549 2659 -1
