3000 7999
398 696 1
398 1762 -1
398 1968 -1
398 2042 -1
398 2535 1
399 1083 -1
399 1371 1
399 2067 1
399 2573 1
399 2677 -1
399 2723 -1
399 2878 1
400 1548 -1
400 2064 -1
401 1170 1
401 1378 1
401 2383 1
401 2553 -1
402 2268 -1
402 2491 -1
403 648 -1
403 1275 -1
403 2153 1
403 2559 -1
404 715 1
404 1711 -1
404 2149 -1
405 709 1
405 836 -1
405 1588 -1
405 2634 -1
406 769 1
406 1091 1
406 1563 1
407 479 1
407 730 1
407 1590 -1
407 1605 1
408 1094 1
408 1694 1
408 2124 1
409 777 1
409 1671 1
409 2094 1
409 2773 1
410 944 1
410 1514 1
410 1552 1
410 1971 -1
411 873 1
411 1411 1
411 2215 -1
412 740 1
412 1104 -1
412 1734 1
413 616 1
413 1269 -1
413 1592 1
413 1775 -1
413 2395 -1
413 2876 1
413 2930 -1
414 447 -1
414 510 1
414 2103 1
414 2127 1
414 2828 -1
414 2843 1
415 1713 -1
415 1769 -1
415 1926 -1
415 2549 1
416 984 1
416 1178 -1
416 1340 -1
416 2279 -1
417 531 -1
417 577 1
417 674 -1
417 884 -1
417 2333 1
417 2353 -1
417 2848 -1
417 2928 -1
418 597 1
418 859 1
418 2104 1
418 2535 -1
418 2620 -1
418 2845 1
419 1687 1
419 2627 -1
419 2695 1
420 623 1
420 849 -1
420 2379 -1
420 2840 1
421 544 1
421 1992 -1
421 2583 -1
422 428 1
422 1455 1
422 2096 1
423 1501 -1
423 2237 1
423 2793 1
423 2851 1
424 1267 1
424 2787 1
424 2900 -1
425 894 -1
425 1016 -1
425 1320 -1
425 2254 -1
426 1972 -1
426 2087 1
426 2314 -1
427 1347 -1
427 1459 -1
427 2495 -1
428 863 -1
428 1809 -1
428 1820 1
428 2630 -1
428 2794 -1
428 2814 1
429 616 -1
429 1625 1
429 2364 1
429 2531 -1
429 2605 -1
429 2998 1
430 444 1
430 1105 -1
430 1387 1
430 1547 1
430 2600 -1
430 2752 -1
431 1172 -1
431 2046 -1
431 2060 1
432 780 -1
432 977 -1
432 1221 -1
432 2890 1
433 556 1
433 1905 -1
433 2495 1
433 2936 1
434 676 1
434 1082 1
434 1603 -1
434 1701 -1
434 2178 -1
434 2315 1
434 2407 -1
434 2692 -1
435 663 1
435 1535 -1
435 2943 -1
435 2980 -1
436 1475 1
436 1519 -1
436 2514 1
437 588 -1
437 594 1
437 871 -1
437 1143 -1
437 1256 -1
437 1513 1
437 2169 -1
437 2229 1
438 694 -1
438 1292 -1
438 1731 1
438 2264 1
439 879 1
439 1289 1
439 1616 1
439 2676 1
440 764 -1
440 918 -1
440 1327 -1
440 1714 1
440 1966 1
440 2291 1
440 2554 -1
441 746 -1
441 1606 1
441 2235 -1
441 2784 1
441 2799 -1
442 1019 -1
442 1559 1
442 2836 -1
442 2937 1
443 769 1
443 1751 -1
443 1825 1
443 1864 -1
444 516 -1
444 2530 1
444 2589 1
445 1078 -1
445 1280 -1
446 2031 -1
446 2156 -1
446 2311 -1
446 2678 1
447 619 1
447 759 -1
447 767 1
447 931 -1
447 1301 -1
447 2015 1
447 2223 1
448 1601 -1
448 2578 -1
448 2684 -1
449 1151 -1
449 1187 1
449 1480 -1
449 2037 -1
449 2058 1
449 2375 1
449 2765 1
449 2789 -1
450 999 1
450 1346 -1
450 2831 -1
451 590 1
451 607 -1
451 633 1
451 707 1
451 2346 1
451 2656 -1
451 2880 1
452 1139 -1
452 1439 -1
452 1653 -1
453 1201 1
453 1883 1
453 2028 1
453 2316 1
454 1367 -1
454 1712 -1
455 1214 -1
455 1438 1
455 1615 -1
455 2191 1
456 881 1
456 1411 1
456 2066 1
456 2189 -1
456 2217 1
456 2803 1
457 1641 -1
457 2001 -1
457 2112 -1
457 2844 1
458 917 1
458 1118 1
458 1280 -1
458 1703 -1
458 1878 1
458 2545 1
458 2693 -1
458 2725 -1
459 682 1
459 702 -1
459 921 -1
459 1046 -1
459 1073 1
459 1131 1
459 2663 -1
459 2668 -1
460 1174 -1
460 1744 1
460 1848 -1
460 2105 1
460 2176 1
460 2794 1
461 1758 -1
461 2016 1
462 971 1
462 1241 -1
462 2233 -1
463 980 -1
463 1011 1
463 2101 -1
463 2237 1
463 2515 -1
463 2728 -1
463 2815 1
463 2978 1
464 1476 -1
464 1760 1
464 2422 1
465 572 -1
465 1186 1
465 1587 1
465 2888 1
466 624 1
466 736 -1
466 1539 1
466 2945 1
467 490 1
467 547 1
467 660 1
467 1031 1
467 2259 1
467 2685 -1
467 2957 -1
467 2977 -1
468 726 -1
468 1229 -1
468 1468 -1
468 2633 -1
469 1115 1
469 1203 1
469 1997 1
470 530 -1
470 1415 -1
470 1715 -1
470 2641 -1
471 547 -1
471 1031 -1
471 1808 1
471 2265 -1
471 2621 1
471 2809 1
472 1295 -1
472 1853 1
472 2130 -1
472 2483 1
472 2775 -1
472 2799 -1
473 1287 -1
473 1400 -1
473 2104 1
473 2176 -1
473 2182 1
473 2263 1
473 2610 -1
474 487 1
474 1920 -1
474 2758 1
475 2471 -1
475 2716 1
475 2969 -1
476 902 -1
476 1791 1
476 2263 -1
476 2596 -1
477 692 1
477 973 -1
477 2006 1
477 2067 1
477 2176 1
478 1776 -1
478 2107 -1
479 1201 -1
479 1384 -1
479 1556 1
479 1698 -1
479 1883 1
479 1961 1
479 2467 -1
480 731 -1
480 891 1
480 1349 1
480 2162 1
481 1117 1
481 1612 1
481 1945 1
481 2625 -1
482 745 1
482 956 -1
482 1552 1
482 1623 -1
482 2196 -1
483 993 -1
483 1762 -1
483 2154 1
483 2845 -1
484 515 1
484 1079 -1
484 1100 -1
484 1128 1
484 1179 -1
484 2700 -1
484 2804 -1
485 1109 1
485 1132 1
485 1183 -1
485 2705 1
486 891 1
486 2177 -1
486 2268 -1
486 2491 1
487 717 -1
487 1194 1
487 1400 1
487 1435 -1
487 1863 1
487 2612 -1
488 1601 -1
488 2028 1
488 2316 -1
488 2684 -1
489 1848 -1
489 1877 -1
489 2436 1
489 2798 -1
490 781 -1
490 1124 -1
490 1238 -1
490 1572 1
490 1652 -1
490 1730 1
490 1780 1
491 851 1
491 866 1
491 872 -1
491 1324 -1
492 1228 -1
492 2190 -1
492 2778 -1
493 662 1
493 1212 -1
493 1547 -1
493 1698 -1
493 2060 -1
493 2111 -1
493 2233 -1
493 2752 -1
494 577 1
494 906 -1
494 1448 1
494 1581 1
494 1968 1
494 2159 -1
494 2433 -1
494 2928 1
495 1920 1
495 1964 1
495 1965 -1
495 2758 1
496 971 1
496 2693 -1
496 2725 -1
497 886 -1
497 1201 -1
497 1677 -1
497 1711 -1
497 1863 1
497 2062 1
497 2261 1
498 860 -1
498 1244 1
498 1412 -1
498 2419 -1
498 2749 1
498 2991 -1
499 1617 1
499 1770 -1
499 2541 -1
500 1315 -1
500 1442 -1
500 1914 1
500 1950 1
500 2232 -1
500 2885 -1
500 2891 -1
501 1433 1
501 1907 1
501 2524 1
501 2730 -1
502 1427 1
502 1652 1
502 2135 -1
502 2325 1
502 2403 1
502 2475 -1
502 2921 1
503 932 1
503 1210 1
503 1411 1
503 1508 -1
503 1589 -1
503 2752 -1
503 2968 -1
504 959 1
504 1478 1
504 1637 1
504 1703 -1
504 1879 -1
504 1885 1
504 1902 -1
504 2367 -1
505 1188 -1
505 1761 1
505 2653 -1
506 1237 1
506 1348 -1
506 1530 -1
506 1716 -1
506 2144 -1
506 2608 1
506 2816 -1
507 860 -1
507 1869 -1
507 1985 1
507 2857 1
508 1067 1
508 1150 1
508 1418 1
508 2417 1
509 885 -1
509 1551 -1
509 2056 1
509 2131 1
510 638 -1
510 747 1
510 762 1
510 835 -1
510 1471 -1
510 2575 1
511 554 -1
511 886 1
511 1856 -1
512 902 -1
512 1540 -1
512 1771 -1
512 1791 -1
513 1208 -1
513 1324 1
513 2677 -1
514 1024 -1
514 1114 1
514 1768 1
514 1917 1
514 2307 1
514 2389 1
515 1513 1
515 1599 -1
515 1805 -1
515 2244 1
515 2472 -1
515 2646 1
515 2848 1
516 910 -1
516 1904 1
516 2215 -1
516 2600 1
516 2773 1
516 2917 -1
517 1844 -1
517 1916 -1
517 2663 -1
517 2872 1
518 668 1
518 727 -1
518 1243 1
518 1257 1
518 2141 1
518 2363 -1
518 2545 -1
519 1312 -1
519 1497 1
519 2582 1
519 2697 1
520 893 -1
520 1176 1
520 1198 1
520 2841 1
521 855 -1
521 946 -1
521 1200 -1
521 1542 1
522 1434 -1
522 1767 -1
522 1842 -1
522 2272 -1
523 1108 1
523 1561 1
523 1584 1
524 787 1
524 1072 1
524 1135 -1
524 2302 1
524 2798 1
524 2820 1
525 616 1
525 993 1
525 1625 -1
525 2154 -1
526 641 -1
526 1562 1
526 2147 -1
526 2469 -1
527 564 -1
527 756 1
527 1643 1
527 1873 -1
527 2581 -1
527 2771 1
527 2975 1
528 1015 1
528 1160 -1
528 2324 1
529 1738 -1
529 1946 1
529 2687 1
530 913 1
530 1764 1
530 2672 1
531 565 1
531 1415 1
531 2297 -1
531 2353 -1
531 2365 -1
531 2378 1
531 2401 1
532 2570 1
532 2635 -1
532 2858 -1
532 2952 -1
533 1176 1
533 2101 1
533 2747 -1
534 1193 1
534 1657 1
534 2997 -1
535 722 -1
535 1048 1
535 1178 -1
535 1300 -1
535 1340 1
535 2214 -1
535 2537 1
536 612 1
536 910 -1
536 1259 1
536 1291 -1
536 1842 -1
536 1904 -1
536 2039 -1
536 2389 -1
537 800 -1
537 1365 1
537 2015 1
537 2548 -1
538 993 -1
538 1021 -1
538 1206 -1
538 1336 1
538 2135 1
538 2225 -1
538 2403 -1
538 2845 1
539 543 -1
539 2040 1
539 2708 -1
539 2856 1
540 1485 1
540 1543 -1
540 2549 -1
541 639 -1
541 1402 -1
541 1664 -1
541 1755 1
542 1038 -1
542 1483 1
542 1510 -1
542 2759 -1
543 656 -1
543 676 1
543 910 -1
544 739 -1
544 1493 1
544 1857 1
544 2044 1
544 2888 1
545 749 -1
545 1316 -1
545 2688 -1
546 855 -1
546 946 -1
546 1432 1
547 675 1
547 1780 -1
548 1019 1
548 1250 1
548 2412 -1
548 2903 1
549 1844 -1
549 2663 -1
549 2668 -1
550 893 -1
550 899 -1
550 941 -1
550 942 -1
550 1535 -1
550 2051 -1
550 2241 -1
550 2442 1
551 1206 -1
551 1336 1
551 2118 -1
552 878 -1
552 1085 1
552 1499 -1
552 2920 -1
553 764 1
553 2286 1
553 2449 1
553 2605 1
554 839 -1
554 1300 1
554 1319 -1
555 1183 1
555 2020 1
555 2457 -1
555 2540 1
556 1124 -1
556 1572 -1
557 1726 1
557 2503 1
557 2524 -1
557 2730 -1
558 1520 1
558 2303 -1
559 961 -1
559 1576 -1
559 1614 1
559 2753 1
560 714 1
560 1267 1
560 2713 -1
560 2799 1
561 869 1
561 1315 -1
561 2320 -1
561 2839 -1
562 1493 1
562 1674 1
562 2218 1
563 1241 1
563 1698 1
563 1724 -1
563 2233 -1
563 2322 -1
563 2611 1
563 2700 -1
563 2749 1
564 1071 1
564 2450 1
564 2689 -1
565 1407 1
565 1607 1
565 1840 -1
566 1767 1
566 2069 1
566 2272 -1
567 729 -1
567 1238 1
567 1600 1
567 2950 -1
568 675 -1
568 896 1
568 2475 1
568 2649 1
569 635 -1
569 1577 -1
569 2212 1
569 2291 1
570 852 -1
570 963 -1
570 1070 1
570 1372 1
570 1383 1
570 1567 1
570 2047 -1
570 2552 1
571 911 -1
571 1004 -1
571 2007 1
571 2266 1
571 2336 -1
571 2353 -1
571 2365 -1
571 2988 1
572 576 -1
572 1009 -1
572 1075 -1
572 2166 1
572 2211 -1
572 2827 -1
573 979 -1
573 986 1
573 1052 1
573 1826 1
574 2110 -1
574 2127 1
574 2792 1
575 1142 -1
575 1787 -1
575 2547 -1
576 773 -1
576 2479 1
576 2543 1
577 974 -1
577 1775 1
577 1918 1
577 2000 1
577 2762 1
577 2930 1
578 1267 1
578 2799 -1
578 2878 -1
579 658 -1
579 1241 1
579 2611 -1
579 2704 -1
580 979 -1
580 985 -1
580 1847 -1
580 2000 -1
581 981 1
581 1025 1
581 1232 -1
581 1234 -1
581 1502 1
581 2188 1
581 2565 -1
582 1088 1
582 2221 1
582 2232 -1
582 2619 -1
582 2672 -1
582 2707 -1
583 1444 -1
583 1910 1
584 1206 1
584 2068 1
584 2403 -1
585 1385 1
585 1794 1
585 2293 -1
585 2656 1
586 1600 -1
586 1713 1
587 1490 1
587 1592 1
587 2662 1
587 2714 1
587 2788 -1
587 2876 -1
587 2934 1
588 972 1
588 1120 -1
588 2661 1
588 2841 1
588 2979 -1
588 2980 1
589 2287 -1
589 2884 -1
589 2932 1
590 1298 1
590 1977 -1
590 2093 -1
590 2111 1
590 2174 1
590 2356 -1
590 2685 -1
591 1148 -1
591 1155 -1
591 1376 1
591 2783 1
592 872 1
592 928 1
592 1368 -1
592 1626 -1
592 2046 1
592 2255 -1
592 2388 1
593 1511 -1
593 1665 1
593 1815 1
593 2073 1
593 2682 1
594 930 -1
594 1003 1
595 1385 1
595 1641 -1
595 2030 -1
595 2656 1
596 1038 -1
596 1152 1
596 1211 -1
596 1273 1
596 1695 1
596 2409 -1
596 2849 -1
597 1279 -1
597 1573 1
597 1964 1
597 2229 -1
597 2855 1
597 2898 -1
597 2943 -1
598 1157 1
598 2211 -1
598 2729 1
598 2877 1
599 2253 -1
599 2591 1
600 2073 -1
600 2167 -1
600 2521 -1
601 761 1
601 2051 -1
601 2518 1
601 2575 1
602 1412 1
602 1552 1
602 2662 -1
603 795 1
603 1213 1
603 2097 1
603 2732 1
604 2101 -1
604 2889 1
605 611 1
605 850 -1
605 1634 1
605 1942 -1
605 2340 -1
605 2640 1
605 2658 1
605 2706 -1
606 1323 1
606 2254 -1
606 2271 -1
606 2823 1
607 1341 1
607 2174 -1
608 1044 1
608 1446 1
608 2304 -1
609 1167 1
609 2284 1
609 2432 -1
609 2791 1
610 817 1
610 1676 -1
610 1705 1
610 1952 -1
610 2419 1
611 667 1
611 1297 -1
611 1546 1
611 1983 1
611 2421 -1
611 2466 -1
611 2944 1
612 802 -1
612 1044 1
612 1119 1
612 1900 1
612 2465 -1
612 2473 -1
613 738 -1
613 755 -1
613 2453 1
614 650 1
614 1305 1
615 1431 -1
616 685 -1
616 2297 -1
616 2306 -1
616 2353 1
617 1540 -1
617 1687 -1
617 1771 -1
617 2183 1
618 907 1
618 1207 -1
618 1260 1
618 1901 -1
619 1893 1
619 2103 1
619 2288 -1
619 2514 1
619 2665 1
619 2670 1
620 800 1
620 1642 1
620 2548 1
620 2764 1
621 1213 -1
621 2640 1
621 2658 -1
621 2732 -1
622 1318 1
622 2582 1
622 2865 -1
623 1363 -1
623 2200 1
624 765 -1
624 1832 1
624 1931 -1
625 999 1
625 1250 -1
625 1430 -1
625 2542 1
626 1604 1
626 2071 -1
626 2257 -1
626 2906 1
627 1267 1
627 1284 -1
627 1461 1
627 1823 1
627 2119 -1
627 2963 -1
627 2998 -1
628 865 1
628 891 1
628 1349 -1
628 2581 -1
629 663 -1
629 1283 1
629 1445 -1
629 1714 1
629 1787 1
629 2116 1
629 2702 -1
630 1322 -1
630 1356 1
630 1469 -1
630 2425 -1
631 816 -1
631 1850 -1
631 2192 1
631 2400 1
632 1051 1
632 2087 1
632 2177 -1
632 2405 -1
633 785 -1
633 918 -1
633 923 1
633 981 -1
633 1175 1
633 1394 -1
634 725 1
634 878 -1
634 1132 1
634 1499 1
635 1000 1
635 1041 1
635 1374 1
635 1805 -1
635 1923 1
635 2197 -1
635 2244 1
636 1866 -1
636 2218 1
636 2431 1
636 2567 1
637 723 -1
637 1322 1
637 1356 -1
638 1743 -1
638 2765 -1
638 2832 1
639 699 -1
639 791 -1
639 944 1
639 976 1
639 2092 -1
639 2404 -1
640 927 1
640 1088 1
640 1727 1
640 1963 1
640 2032 -1
640 2221 1
641 1222 1
641 2905 1
642 1074 1
642 1224 1
643 858 -1
643 1161 1
643 1313 1
643 2440 1
644 650 1
644 831 -1
644 1002 1
644 1447 -1
644 1702 -1
644 2198 -1
644 2329 1
645 837 1
645 1220 1
645 1479 -1
645 1607 1
646 888 1
646 939 -1
646 1405 1
646 1578 1
647 1804 1
647 1899 1
647 2084 1
647 2766 1
648 1478 1
648 1733 -1
648 2860 1
649 982 1
649 1545 1
649 1631 -1
649 1695 -1
650 965 1
650 1452 -1
650 1516 1
650 2500 1
650 2870 1
651 883 1
651 1272 1
651 1717 -1
651 2454 -1
652 680 1
652 1553 1
652 1627 1
652 2394 -1
653 682 -1
653 834 1
653 1673 1
653 1824 1
654 822 1
654 1155 1
654 1686 1
654 2795 1
655 1353 -1
655 1592 -1
655 1609 1
655 2788 1
656 795 1
656 854 1
656 1460 -1
656 2275 1
656 2637 -1
656 2708 -1
657 954 -1
657 991 -1
657 1290 1
657 2550 -1
658 1325 -1
658 2655 1
659 661 -1
659 811 1
659 1701 1
659 2826 1
660 816 -1
660 904 1
660 1496 1
660 1679 -1
660 2296 -1
660 2642 -1
660 2736 1
661 1165 -1
661 1557 1
661 2146 -1
662 885 1
662 1981 1
663 754 1
663 1769 -1
664 1107 -1
664 1199 1
664 1960 -1
665 755 -1
665 2508 1
665 2737 1
665 2935 1
666 1380 1
666 2870 1
667 785 1
667 1106 1
667 1942 -1
668 1434 1
668 2522 -1
668 2999 1
669 811 -1
669 940 1
669 2046 1
669 2386 1
669 2408 1
669 2862 1
670 827 1
670 1055 1
670 2443 1
671 898 1
671 1482 -1
671 1834 -1
671 2197 -1
672 1280 1
672 1900 1
672 1963 1
673 1100 1
673 1133 -1
674 795 -1
674 2512 -1
674 2732 -1
675 1368 1
675 1626 1
675 2265 1
675 2494 1
675 2619 1
676 924 1
676 1043 -1
676 1900 -1
676 2130 1
676 2637 -1
676 2964 1
677 2151 1
677 2563 1
677 2715 1
677 2885 -1
678 898 1
678 932 -1
678 1210 1
678 2197 1
678 2664 -1
679 737 -1
679 1799 -1
679 1856 -1
679 2012 -1
679 2043 1
679 2286 1
679 2963 -1
680 873 1
680 974 1
680 1490 1
680 1775 -1
680 1788 1
680 2078 -1
681 1005 -1
681 1020 1
681 1507 -1
681 1886 -1
681 2031 -1
681 2584 -1
681 2678 -1
682 1030 -1
682 1096 1
682 1299 -1
683 861 1
683 1747 1
683 2161 1
683 2961 -1
684 712 -1
684 1055 1
684 2210 -1
684 2283 1
684 2879 1
684 2893 -1
685 727 -1
685 936 1
686 809 1
686 1259 -1
686 1607 -1
686 1840 1
687 1736 -1
687 2116 1
687 2117 1
687 2541 1
688 773 1
688 977 1
688 1044 -1
688 1221 -1
688 1446 1
688 2479 1
689 1259 -1
689 1434 -1
689 1842 -1
689 2999 1
690 823 1
690 1373 -1
690 1489 -1
691 1418 1
691 2201 -1
691 2951 -1
692 1509 -1
692 1643 1
693 1168 -1
693 2193 -1
693 2955 1
694 756 1
694 1444 -1
694 1587 -1
694 1737 1
694 2850 1
695 939 -1
695 1405 -1
695 1587 -1
695 2559 -1
696 760 -1
696 1350 -1
696 2193 -1
697 1288 -1
697 1314 -1
697 1860 1
697 2603 -1
698 859 1
698 1112 1
698 1282 -1
698 2337 1
699 733 -1
699 743 -1
699 1337 -1
699 1785 -1
699 2065 -1
699 2678 -1
700 1498 -1
700 2248 -1
700 2396 -1
701 989 -1
701 1104 1
701 1232 -1
701 1502 -1
702 2429 -1
702 2535 -1
702 2912 -1
703 1625 -1
703 1777 -1
703 2312 -1
704 895 -1
704 949 -1
704 1077 -1
704 1570 -1
704 1951 -1
704 2079 -1
704 2681 -1
705 983 -1
705 1745 1
705 1865 -1
706 2327 1
706 2387 1
706 2800 1
707 1021 1
707 1175 -1
707 1287 -1
707 1546 -1
707 1983 -1
707 2104 1
707 2225 1
708 1073 1
708 2357 1
708 2481 -1
708 2754 1
709 1264 -1
709 2016 1
709 2059 1
709 2570 1
709 2858 -1
710 736 1
710 1674 -1
710 2094 -1
710 2989 1
711 1386 -1
711 1846 -1
711 2002 1
711 2618 1
712 1520 -1
712 1537 1
712 1625 -1
712 1938 1
712 1989 1
712 2405 1
712 2439 -1
713 890 1
713 1526 -1
713 1927 -1
713 2977 1
714 1672 -1
714 1928 -1
714 2140 1
715 844 -1
715 1594 1
715 1956 -1
715 2090 1
715 2240 -1
715 2761 -1
716 901 -1
716 1122 1
716 1239 1
716 1648 -1
716 2063 -1
716 2437 1
716 2626 1
716 2637 1
717 1508 -1
717 1630 -1
717 2510 1
717 2553 -1
717 2711 1
717 2800 -1
718 811 -1
718 2826 1
718 2934 1
719 2526 1
719 2593 1
720 2088 1
720 2500 -1
720 2679 1
720 2959 -1
721 757 -1
721 784 1
721 1092 1
722 1706 1
722 2571 -1
723 1647 1
723 1648 1
723 1654 -1
723 2125 -1
724 875 -1
724 1018 -1
724 1717 1
724 2454 1
724 2665 -1
724 2734 -1
724 2943 -1
725 1466 1
725 1623 -1
725 1722 1
725 1919 1
725 2275 1
725 2974 1
726 1206 -1
726 1585 -1
726 1984 -1
726 2111 -1
726 2551 -1
726 2555 -1
726 2718 -1
727 999 -1
727 1160 1
727 2216 -1
727 2522 1
727 2542 1
728 2107 1
728 2483 -1
729 2359 -1
729 2913 -1
730 755 1
730 1377 1
730 1662 -1
730 1872 -1
730 2508 -1
730 2753 1
731 988 1
731 1634 1
731 1994 1
731 2511 -1
731 2798 1
732 2539 1
733 2091 1
733 2290 -1
734 1249 -1
734 2386 1
734 2408 1
734 2954 1
735 1213 1
735 2292 -1
735 2558 -1
736 1588 -1
736 1597 -1
736 2287 -1
736 2348 -1
736 2459 1
736 2932 -1
737 1257 1
737 1546 -1
737 2104 1
737 2115 -1
737 2289 -1
737 2833 1
737 2845 1
738 1541 -1
738 1588 1
738 2096 -1
738 2106 -1
738 2152 1
738 2348 -1
738 2634 1
739 1135 1
739 1992 -1
739 2245 1
740 980 1
740 1085 1
740 1930 1
740 2101 -1
740 2172 -1
740 2443 1
740 2920 1
741 1019 1
741 1047 1
741 1250 -1
741 1430 1
742 1257 -1
742 1496 1
742 1546 -1
742 2421 -1
742 2736 -1
742 2989 1
743 2290 -1
743 2542 1
744 1146 -1
744 2843 -1
744 2880 1
745 878 -1
745 1074 1
745 2652 -1
746 1662 1
746 1873 -1
746 2753 -1
747 861 -1
747 1014 -1
747 1721 -1
747 2399 -1
747 2769 -1
747 2832 -1
748 1631 1
748 1742 1
748 1939 -1
748 2377 -1
749 2299 -1
749 2301 -1
750 1081 -1
750 1577 1
750 2224 1
751 1101 -1
751 1215 1
751 1651 1
751 1726 -1
751 1822 1
751 2323 -1
751 2600 1
751 2665 -1
752 900 -1
752 1456 -1
752 2021 1
752 2501 1
753 866 1
753 1123 -1
753 1511 1
753 1685 -1
753 2072 -1
753 2379 1
753 2493 -1
753 2840 1
754 820 1
754 1445 1
754 1573 -1
754 2186 1
754 2309 -1
754 2391 -1
754 2943 1
755 989 -1
755 1645 1
755 1800 1
755 2895 -1
756 793 1
756 1796 1
756 1935 1
756 2180 1
756 2264 1
756 2770 1
757 1041 1
757 1857 -1
757 2955 -1
758 949 1
758 1868 -1
758 2420 1
758 2681 1
759 1044 1
759 2041 1
759 2321 1
760 1376 1
760 1968 -1
760 2928 -1
761 1629 1
761 2745 1
762 1246 1
762 2269 1
762 2893 1
763 1237 1
763 2411 1
763 2749 1
763 2816 -1
764 839 -1
764 907 1
764 1300 1
764 1416 1
764 1901 -1
764 2537 -1
765 785 1
765 1027 1
765 1154 1
765 1460 1
765 1539 -1
765 2702 1
765 2989 -1
766 1153 1
766 1634 1
766 2340 -1
766 2511 1
767 1810 -1
768 1129 -1
768 1772 -1
768 2408 1
768 2622 1
769 813 -1
769 1289 1
769 1623 -1
769 1913 1
769 2526 1
769 2596 -1
770 1053 1
770 1298 1
770 2001 1
771 1456 1
771 1583 1
771 1969 1
771 2021 -1
772 1610 1
772 2202 -1
772 2847 -1
773 1075 1
773 1094 1
773 1427 -1
773 2068 1
773 2403 1
773 2682 1
774 1644 -1
774 2246 -1
774 2418 -1
774 2582 -1
774 2700 1
775 798 -1
775 1655 1
775 2090 -1
776 1051 -1
776 1242 -1
777 1830 1
777 2018 1
777 2149 -1
777 2543 -1
778 938 1
778 1227 1
778 1322 -1
778 2214 -1
779 905 1
779 968 1
779 1064 -1
779 1284 1
779 1719 -1
779 1830 1
779 2322 1
779 2817 1
780 1393 -1
780 2954 -1
781 1549 1
781 2356 -1
781 2685 1
782 1943 1
782 2006 1
782 2128 1
782 2502 -1
782 2510 -1
782 2643 1
783 1060 -1
783 1250 -1
783 2012 -1
783 2542 1
783 2572 1
783 2576 -1
783 2738 1
783 2903 -1
784 1041 -1
784 1923 -1
784 1958 -1
785 1226 -1
785 1832 1
785 1880 1
785 1937 -1
785 2466 1
786 1081 1
786 1589 -1
786 2330 1
787 1419 1
787 1462 1
787 1628 -1
787 1709 1
787 2126 1
787 2478 -1
787 2994 1
788 943 -1
788 1151 1
788 1453 1
788 2375 -1
789 798 1
789 1014 -1
789 1094 1
789 1655 1
790 944 1
790 1253 -1
790 1552 1
790 1623 1
791 997 -1
791 1288 -1
791 2211 1
792 1337 -1
792 2095 -1
792 2792 1
792 2893 -1
793 1063 1
793 1095 -1
793 1163 1
794 802 -1
794 1292 -1
794 2187 -1
794 2465 -1
795 884 -1
795 1953 1
796 1142 -1
796 2470 -1
796 2625 -1
796 2881 1
797 2299 -1
797 2450 -1
797 2689 1
799 1016 -1
799 1777 -1
800 2534 -1
801 1694 1
801 2929 1
802 1866 -1
802 2567 1
803 1744 1
803 1857 -1
803 1875 -1
804 1114 -1
804 1397 -1
804 1929 -1
804 1930 -1
804 2172 -1
804 2779 -1
805 1516 -1
805 2500 1
805 2559 1
805 2734 1
806 1150 1
806 1377 -1
806 1872 1
807 885 1
807 1559 1
807 2056 1
807 2974 -1
808 1352 -1
808 1461 -1
808 1563 -1
808 2057 -1
808 2326 -1
808 2595 -1
808 2983 -1
809 980 -1
809 1890 1
809 1915 -1
810 1231 1
810 1575 1
810 1776 -1
812 934 -1
812 1408 1
812 2185 1
812 2318 -1
813 912 1
813 953 -1
814 1132 1
814 2026 -1
814 2742 1
814 2778 1
815 1898 -1
815 2224 1
815 2410 -1
815 2993 -1
816 1373 -1
816 1488 1
817 964 -1
817 2564 1
817 2662 -1
817 2663 -1
817 2714 -1
817 2922 1
818 1322 1
818 1469 -1
818 1861 -1
818 2253 1
819 1173 -1
819 2024 1
819 2171 1
819 2271 -1
819 2370 1
819 2822 1
819 2959 1
820 907 -1
820 982 1
820 1117 -1
820 1207 1
820 1338 -1
820 2471 -1
820 2948 -1
821 1577 -1
821 2212 1
821 2487 1
821 2818 1
822 1255 -1
822 1515 -1
822 2254 -1
822 2320 -1
822 2369 1
822 2942 1
823 1033 -1
823 1286 1
823 1541 1
823 1590 1
823 1689 1
823 2412 1
823 2597 -1
824 1367 -1
824 1781 -1
824 2394 1
824 2897 1
825 950 -1
825 956 1
825 1029 -1
825 2018 1
825 2209 1
825 2904 1
826 1157 -1
826 1624 1
826 2634 1
827 1983 -1
827 2944 -1
828 1893 -1
828 2532 -1
828 2667 1
829 1716 1
829 2608 1
829 2624 1
829 2743 1
830 1518 -1
830 1644 -1
830 1666 1
830 1940 -1
830 2582 1
830 2814 -1
830 2840 1
830 2908 -1
831 1398 -1
831 1866 -1
831 2322 -1
832 1303 -1
832 1361 -1
832 2341 1
833 1622 -1
833 2400 1
833 2776 1
834 1085 -1
834 2529 1
835 2227 1
835 2230 -1
835 2387 -1
835 2502 1
836 1141 -1
836 2059 -1
836 2464 1
837 1715 1
837 2456 -1
837 2641 -1
838 1042 -1
838 1636 1
838 2060 -1
838 2111 -1
838 2452 -1
838 2632 -1
839 1856 -1
839 2286 -1
840 899 1
840 1729 1
840 2051 1
840 2962 -1
