1000 3000
467 661 -1
469 533 1
469 608 -1
469 830 -1
470 474 -1
470 538 1
470 750 -1
470 783 -1
471 611 1
471 657 -1
471 719 1
471 907 1
472 724 1
472 894 -1
472 919 -1
473 533 -1
473 758 1
473 954 1
474 891 1
475 483 -1
475 701 1
475 788 1
475 941 -1
476 554 1
476 655 1
476 656 -1
477 484 1
477 558 1
477 666 -1
478 568 -1
479 697 -1
479 703 1
479 817 -1
479 967 -1
480 533 -1
480 758 1
480 932 1
481 569 1
481 603 -1
481 902 1
482 524 -1
482 724 -1
483 510 1
483 966 -1
484 883 1
484 944 -1
485 677 1
485 847 1
485 999 -1
486 611 -1
486 644 1
486 693 1
486 736 -1
487 897 -1
487 926 -1
487 939 1
488 615 -1
488 769 1
488 938 1
488 976 -1
488 987 -1
489 659 -1
489 676 1
489 730 -1
490 648 -1
490 660 -1
490 698 1
490 721 -1
490 746 1
490 790 -1
491 590 1
491 670 -1
491 711 1
491 739 -1
492 506 1
492 856 -1
492 965 1
493 742 -1
493 791 -1
494 544 1
494 572 1
494 726 -1
494 770 -1
494 835 -1
495 544 -1
495 559 -1
495 835 1
496 563 -1
496 580 -1
496 776 -1
496 929 -1
497 600 1
497 632 1
497 780 1
497 909 1
498 602 1
498 728 1
498 775 -1
499 629 -1
499 911 1
500 581 1
500 669 -1
500 850 -1
500 969 -1
501 557 -1
501 839 1
501 959 -1
502 725 1
503 532 -1
503 540 -1
504 575 1
504 724 -1
505 609 1
505 785 -1
505 918 -1
506 530 -1
506 561 1
506 584 1
506 633 1
506 901 -1
507 577 1
507 904 -1
508 542 1
508 563 -1
508 580 -1
508 695 1
508 806 -1
509 561 -1
509 981 -1
510 526 1
510 941 -1
511 721 -1
511 752 -1
511 867 1
511 951 -1
511 975 -1
512 756 1
512 776 -1
513 573 1
513 591 -1
513 626 1
513 682 -1
513 827 -1
514 541 1
514 909 1
515 618 1
515 832 1
516 703 1
516 817 -1
516 903 -1
517 823 1
517 933 -1
518 544 -1
518 643 1
518 923 -1
519 620 1
519 704 -1
519 890 -1
519 930 -1
520 547 1
520 918 -1
521 551 1
521 676 -1
522 558 -1
522 562 1
522 802 1
523 735 1
523 934 1
524 822 -1
525 737 1
525 755 1
525 808 1
526 898 -1
526 903 -1
527 571 1
527 825 1
528 651 -1
528 713 -1
528 807 1
529 541 1
529 661 1
529 948 -1
530 596 1
530 931 1
530 965 1
531 742 -1
532 937 -1
533 669 -1
533 969 1
534 797 1
534 832 1
534 863 1
535 697 -1
535 817 1
535 851 -1
536 756 -1
537 580 -1
537 793 1
537 929 1
537 953 1
538 691 1
538 738 1
538 894 1
539 653 -1
539 667 -1
539 898 1
541 605 1
541 674 -1
541 865 -1
542 645 1
542 986 -1
542 988 1
543 890 -1
543 930 -1
544 786 1
544 870 1
544 961 -1
545 609 1
545 668 1
546 638 -1
546 819 -1
546 852 1
547 683 -1
547 768 1
548 724 -1
548 919 1
549 717 1
549 801 -1
549 886 -1
549 950 1
550 615 1
550 721 1
550 790 1
550 987 1
551 845 -1
551 925 1
552 575 -1
552 823 1
553 782 -1
553 963 -1
554 724 -1
554 894 1
555 934 1
555 973 1
555 977 -1
555 995 -1
556 622 -1
556 682 1
557 993 -1
558 566 -1
558 664 1
558 853 -1
559 814 1
559 961 1
560 617 -1
560 792 -1
561 856 1
562 578 1
562 706 -1
562 853 -1
563 905 1
563 986 1
564 651 1
564 856 1
564 943 1
565 673 -1
565 768 -1
566 843 1
566 848 1
567 571 -1
567 696 1
567 885 1
567 958 -1
568 804 -1
568 808 -1
569 582 -1
569 668 -1
569 689 1
570 777 -1
570 846 1
570 926 1
571 946 -1
572 775 -1
572 786 -1
572 975 1
573 778 -1
573 837 -1
574 684 1
574 714 -1
574 844 -1
575 864 -1
575 973 1
576 622 1
577 742 1
577 791 -1
577 908 1
577 958 -1
578 715 1
578 775 -1
579 624 -1
579 905 -1
579 977 1
579 986 -1
580 645 -1
580 716 1
580 745 -1
581 966 -1
582 695 1
582 793 -1
582 820 -1
582 902 1
585 875 1
586 874 1
587 765 1
587 843 -1
587 848 1
588 606 -1
588 744 1
589 593 1
589 813 -1
589 850 -1
589 915 -1
590 599 -1
591 607 1
592 735 -1
592 798 1
592 831 -1
593 714 -1
593 923 -1
594 749 -1
594 782 1
595 846 -1
595 868 -1
595 887 -1
595 889 1
596 633 1
596 763 -1
597 767 1
597 882 1
597 981 1
598 786 1
598 938 1
598 961 1
599 646 1
599 940 -1
600 855 1
600 871 -1
601 760 1
602 853 1
602 922 -1
603 646 -1
603 668 1
604 620 -1
604 640 -1
604 861 1
604 974 1
605 607 1
605 694 -1
605 948 -1
605 996 -1
606 839 -1
606 979 1
606 980 1
607 865 -1
608 769 -1
608 849 1
608 850 -1
608 969 -1
608 987 -1
609 619 -1
609 1000 1
610 744 -1
610 854 1
610 914 1
611 654 -1
611 662 -1
612 623 -1
612 839 1
612 954 -1
612 979 1
613 653 1
613 667 -1
613 732 1
613 881 -1
614 725 -1
615 910 -1
615 956 1
616 762 -1
616 858 1
616 879 1
617 692 1
617 701 1
619 624 1
619 873 1
619 905 1
620 771 1
621 675 -1
621 815 1
621 910 1
621 927 -1
622 632 1
622 694 -1
622 924 1
623 849 -1
623 969 -1
624 698 -1
624 700 -1
625 829 -1
625 918 -1
626 734 1
626 920 1
627 774 -1
627 824 -1
627 963 1
628 629 -1
628 855 -1
629 763 1
629 913 1
630 778 1
630 833 1
630 879 -1
630 956 -1
631 690 -1
631 816 -1
631 896 -1
633 921 1
634 670 -1
634 708 -1
634 739 1
634 749 1
635 806 -1
635 836 -1
636 665 -1
636 824 -1
636 904 1
636 963 -1
637 719 -1
637 794 -1
638 838 -1
638 888 1
638 991 -1
639 688 1
639 893 -1
640 688 1
640 893 1
641 671 -1
641 735 1
642 882 -1
643 813 -1
643 867 1
644 662 -1
645 657 -1
646 902 -1
646 953 1
647 725 -1
647 954 -1
647 979 1
648 735 1
649 711 1
649 729 1
650 677 1
650 759 -1
651 680 -1
652 713 1
652 889 1
652 921 -1
652 943 1
653 741 -1
653 743 1
654 842 1
655 686 -1
655 823 1
655 933 -1
655 993 1
656 660 -1
656 686 1
656 738 1
657 745 1
657 972 -1
658 680 -1
658 859 1
660 675 1
660 815 1
662 842 -1
662 886 1
662 907 1
662 950 -1
663 696 -1
663 754 1
663 791 1
663 828 1
664 666 1
664 848 1
664 968 -1
665 791 1
666 792 -1
667 761 -1
667 801 -1
667 876 -1
668 806 1
669 932 1
670 696 -1
670 885 1
670 917 -1
671 794 -1
672 755 1
673 901 1
674 996 1
675 691 1
675 721 1
675 738 -1
675 752 -1
676 935 1
677 751 -1
677 779 -1
678 750 -1
678 783 1
679 747 1
679 868 1
679 887 -1
679 992 -1
680 713 -1
680 880 1
680 943 -1
681 807 -1
681 928 1
682 734 -1
682 762 1
683 785 1
683 918 1
683 952 -1
684 814 -1
684 870 -1
684 961 1
685 708 -1
685 735 -1
685 787 -1
685 798 1
687 785 -1
687 952 1
688 906 1
688 974 1
689 695 1
689 806 -1
689 854 1
690 882 -1
690 930 -1
690 981 -1
691 787 1
692 725 1
693 789 -1
693 994 1
694 942 1
695 716 1
695 884 -1
697 717 -1
698 833 1
699 873 1
699 998 1
700 986 -1
701 863 -1
702 794 1
702 907 1
702 950 -1
703 709 1
703 717 -1
704 869 -1
704 893 1
705 917 -1
705 929 1
705 953 1
706 715 -1
707 889 1
707 926 1
708 818 1
708 951 1
709 866 -1
709 903 -1
710 744 -1
711 885 -1
712 727 -1
712 813 1
712 850 1
712 987 -1
713 731 1
715 835 -1
716 722 1
716 793 1
717 878 1
718 747 1
718 992 1
720 742 1
720 856 1
720 908 1
721 910 -1
722 759 -1
722 884 -1
723 840 -1
723 970 -1
723 971 -1
725 800 1
725 962 -1
726 848 -1
727 805 1
727 940 1
728 922 1
729 765 -1
729 949 -1
730 875 -1
730 931 -1
730 992 -1
731 807 1
731 846 1
731 889 -1
731 926 -1
732 876 1
732 877 -1
732 916 1
733 879 -1
733 988 1
734 753 1
736 757 1
736 826 -1
736 994 -1
737 760 -1
737 991 1
738 783 1
739 867 -1
739 951 -1
740 972 -1
740 994 -1
741 774 -1
743 841 -1
743 881 -1
744 906 -1
746 815 1
746 833 1
746 910 1
746 956 1
747 922 -1
747 989 1
748 823 -1
748 993 -1
749 818 1
750 894 1
750 985 1
751 799 1
751 847 1
751 955 1
752 783 1
752 927 -1
753 762 1
753 784 1
753 858 1
753 920 1
754 782 -1
754 982 1
755 802 -1
755 875 -1
756 995 -1
757 871 1
757 935 1
758 919 1
759 862 -1
761 782 -1
761 851 1
762 827 1
763 855 1
764 781 -1
764 967 1
765 829 1
766 887 -1
766 931 -1
766 965 1
766 992 1
767 838 -1
767 857 1
767 978 1
767 991 1
768 952 1
768 957 1
769 858 -1
770 870 1
771 890 -1
772 824 1
772 945 1
772 947 -1
773 854 1
773 862 -1
774 814 1
775 835 -1
775 853 1
776 905 1
777 815 -1
777 922 -1
777 970 -1
778 827 -1
778 834 1
778 939 -1
779 799 -1
780 816 1
781 794 1
782 872 1
783 968 -1
785 895 -1
788 863 1
788 984 -1
790 956 -1
791 904 -1
792 848 -1
793 955 -1
795 928 1
796 892 1
796 945 1
796 990 -1
798 818 -1
799 820 1
799 902 -1
800 954 -1
801 851 1
802 804 -1
803 932 1
803 936 -1
804 875 -1
804 992 -1
805 818 1
805 951 1
807 989 1
808 875 1
809 912 -1
809 949 1
809 1000 1
810 932 -1
811 952 -1
811 957 1
812 929 1
813 923 1
813 940 -1
814 947 -1
816 861 -1
819 888 1
819 891 1
820 884 -1
821 882 -1
821 883 -1
821 944 -1
822 874 1
824 860 -1
825 946 1
826 935 1
827 879 1
827 920 1
828 904 -1
828 963 -1
829 949 -1
830 842 1
830 849 -1
831 842 -1
831 907 1
832 869 -1
834 920 -1
834 956 -1
836 873 1
836 990 -1
837 939 -1
837 942 1
838 899 -1
838 999 1
839 993 -1
840 845 1
840 868 -1
841 937 -1
843 859 -1
845 913 -1
846 922 -1
846 989 -1
847 877 1
847 916 -1
849 858 1
851 872 -1
851 964 -1
852 919 -1
852 985 -1
854 884 -1
854 906 1
857 900 -1
858 976 1
860 904 1
862 884 -1
863 893 1
865 972 1
866 925 -1
868 922 1
868 970 -1
871 909 1
871 994 -1
872 982 1
873 897 1
874 934 -1
874 995 1
876 936 1
877 955 -1
878 950 -1
879 976 1
880 945 1
881 937 -1
882 896 1
884 914 -1
886 983 -1
887 989 1
888 946 1
891 946 1
895 905 -1
895 977 1
896 984 -1
897 990 1
900 908 1
902 955 1
907 983 1
910 975 -1
911 913 -1
911 971 1
911 980 -1
915 940 1
916 936 1
916 999 -1
919 997 -1
920 938 -1
920 976 -1
923 961 1
926 998 1
927 968 1
927 975 1
928 989 1
931 960 -1
933 971 -1
939 990 -1
941 944 1
941 984 -1
942 945 -1
942 948 -1
942 990 1
953 955 -1
954 969 -1
956 976 1
962 979 -1
964 983 -1
978 999 1
